Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42
ERR1041549	(1, 32.344099870482175)	(2, 32.54162170863688)	(3, 32.624840231039876)	(4, 36.14049517058856)	(5, 36.066292848039)	(6, 36.138678876934335)	(7, 36.067044466753806)	(8, 36.07585725100518)	(9, 37.79935933759521)	(10, 37.71589586514255)	(11, 37.76611617184994)	(12, 37.68449388792226)	(13, 37.704937091435504)	(14, 39.02984030778831)	(15, 38.98934667216847)	(16, 38.89525283192054)	(17, 38.88874972412484)	(18, 38.84606443695477)	(19, 38.86826743695438)	(20, 38.79865260704117)	(21, 38.73683025864481)	(22, 38.65009459405947)	(23, 38.553456962379464)	(24, 38.498416466938)	(25, 38.40451701306439)	(26, 38.257938335792076)	(27, 38.16639241462317)	(28, 38.022675228610375)	(29, 38.0870457540637)	(30, 38.08236216464642)	(31, 38.041987714832736)	(32, 38.094451784633314)	(33, 38.01347715431247)	(34, 38.017182878365595)	(35, 37.94145655116264)	(36, 37.84933417829706)	(37, 37.74190532957907)	(38, 37.6529004910739)	(39, 37.576063697847985)	(40, 37.49570885951695)	(41, 37.44590222042899)	(42, 37.31102348747214)	(43, 36.89245764099042)
ERR1041550	(1, 32.32127731609006)	(2, 32.526737972781355)	(3, 32.6162163293655)	(4, 36.13360561337378)	(5, 36.048853997726795)	(6, 36.11599166127749)	(7, 36.046828214463375)	(8, 36.04799316010487)	(9, 37.77298524861578)	(10, 37.68451945862272)	(11, 37.74036000980843)	(12, 37.65089114441088)	(13, 37.678770659907904)	(14, 39.00760335057089)	(15, 38.97027178337836)	(16, 38.8834438081449)	(17, 38.855725382787355)	(18, 38.803382008818744)	(19, 38.82462575471185)	(20, 38.74300506049266)	(21, 38.68044682946262)	(22, 38.59465183337221)	(23, 38.4990625828041)	(24, 38.451833658243956)	(25, 38.35309450387487)	(26, 38.207683024531725)	(27, 38.124564283026665)	(28, 37.9930277483291)	(29, 38.067676840958654)	(30, 38.07822128922558)	(31, 38.05527264018548)	(32, 38.13825083411928)	(33, 38.07920967279329)	(34, 38.0902210094306)	(35, 38.03013633764493)	(36, 37.95568473970616)	(37, 37.862311226149494)	(38, 37.79642795942349)	(39, 37.729763164990885)	(40, 37.67443188747457)	(41, 37.65218896666461)	(42, 37.53873002202735)	(43, 37.13585138414005)
ERR1041551	(1, 32.29149071987141)	(2, 32.48893791523293)	(3, 32.57480977918704)	(4, 36.102035129018496)	(5, 36.0154650570244)	(6, 36.08796874118871)	(7, 36.014416264346224)	(8, 36.01955748570946)	(9, 37.73506307304752)	(10, 37.64811808277712)	(11, 37.703991592148654)	(12, 37.6162151382009)	(13, 37.64230845886186)	(14, 38.95784808754342)	(15, 38.921369389004234)	(16, 38.83742104120676)	(17, 38.81596327860883)	(18, 38.77305071464934)	(19, 38.79658469020189)	(20, 38.719459352910626)	(21, 38.6576291234251)	(22, 38.57013437318222)	(23, 38.477192879230735)	(24, 38.4313408375355)	(25, 38.33439266200474)	(26, 38.190676585864395)	(27, 38.10215853532613)	(28, 37.97196269202652)	(29, 38.038796059135116)	(30, 38.04157041575501)	(31, 38.01133941099206)	(32, 38.087249868868724)	(33, 38.027568467003974)	(34, 38.03858664822288)	(35, 37.976339077531094)	(36, 37.89605384351746)	(37, 37.80276118555545)	(38, 37.73562474234025)	(39, 37.676736565578636)	(40, 37.616970961601005)	(41, 37.590075918375966)	(42, 37.475697712354766)	(43, 37.07343724612226)
ERR1041552	(1, 32.168224466661876)	(2, 32.37882371383969)	(3, 32.46530753303172)	(4, 36.029662191972626)	(5, 35.934706955737404)	(6, 36.015813303896586)	(7, 35.94371813881072)	(8, 35.95159587260097)	(9, 37.6484427245299)	(10, 37.545005620336056)	(11, 37.60706707528163)	(12, 37.51318673945096)	(13, 37.53933326722338)	(14, 38.82167151703945)	(15, 38.77969517767447)	(16, 38.686424438990706)	(17, 38.66655036064565)	(18, 38.62049341384497)	(19, 38.642376918203176)	(20, 38.56326230075716)	(21, 38.49962810179904)	(22, 38.406880027647425)	(23, 38.31030905613389)	(24, 38.25700784353079)	(25, 38.16129254071849)	(26, 38.00318978565529)	(27, 37.918164225447626)	(28, 37.774744294008)	(29, 37.84774370079979)	(30, 37.84706522261934)	(31, 37.81197710536957)	(32, 37.884239841383604)	(33, 37.82002894191013)	(34, 37.8278233058977)	(35, 37.76663295850571)	(36, 37.67908172081448)	(37, 37.57941229039531)	(38, 37.50850449181533)	(39, 37.445180257508184)	(40, 37.37942476023759)	(41, 37.34875892410201)	(42, 37.228120563185584)	(43, 36.80652232131458)
ERR1041553	(1, 32.28644145257291)	(2, 32.48184002551684)	(3, 32.56596542243223)	(4, 36.09089486811178)	(5, 36.00789286562848)	(6, 36.08908984169259)	(7, 36.018167223585245)	(8, 36.026427629508994)	(9, 37.742671590574176)	(10, 37.656326994660766)	(11, 37.71136985957516)	(12, 37.623902626598536)	(13, 37.6530520234516)	(14, 38.96287247942229)	(15, 38.92351807796226)	(16, 38.83540102249126)	(17, 38.82644903058948)	(18, 38.78878626660856)	(19, 38.813446305359875)	(20, 38.73934901332147)	(21, 38.682449512708864)	(22, 38.600517239663105)	(23, 38.51353688667727)	(24, 38.472446271170085)	(25, 38.3787854919284)	(26, 38.235488163190055)	(27, 38.153599060170144)	(28, 38.026213726899705)	(29, 38.09580229383229)	(30, 38.08839219676357)	(31, 38.0518950234806)	(32, 38.11715176503734)	(33, 38.06770228565271)	(34, 38.082008442715434)	(35, 38.01960503429583)	(36, 37.94513587414001)	(37, 37.845403052239845)	(38, 37.784998015693546)	(39, 37.7279089564712)	(40, 37.673478694780776)	(41, 37.64981481249061)	(42, 37.5410000558289)	(43, 37.137553118606995)
ERR1041554	(1, 32.0945006319241)	(2, 32.30533668438318)	(3, 32.389004895709334)	(4, 35.97581456822402)	(5, 35.87909178996079)	(6, 35.96915859054575)	(7, 35.89613725908572)	(8, 35.90721048786751)	(9, 37.58897635401803)	(10, 37.47710634622335)	(11, 37.54495543370837)	(12, 37.44605649952144)	(13, 37.473091955368375)	(14, 38.72875445125045)	(15, 38.681942129845744)	(16, 38.58826143004927)	(17, 38.57217208784446)	(18, 38.52898175838531)	(19, 38.55191972481546)	(20, 38.47441916375213)	(21, 38.41193437463792)	(22, 38.314212637179246)	(23, 38.2108599358937)	(24, 38.15675033698342)	(25, 38.054725041465396)	(26, 37.88928152904512)	(27, 37.797049033875595)	(28, 37.642689408959995)	(29, 37.70927820115497)	(30, 37.69966837554944)	(31, 37.65623684313893)	(32, 37.716786481897046)	(33, 37.64005117766058)	(34, 37.64901496622863)	(35, 37.57695528843392)	(36, 37.47505256822915)	(37, 37.36948087874459)	(38, 37.287781570397016)	(39, 37.215832230122615)	(40, 37.13605089974425)	(41, 37.096365513662604)	(42, 36.95854566068587)	(43, 36.52205556234336)
ERR1041555	(1, 32.27116802035283)	(2, 32.4685577690296)	(3, 32.55259920835697)	(4, 36.08205223708472)	(5, 36.00020446312035)	(6, 36.0753839985033)	(7, 36.001350239696606)	(8, 36.00908521046426)	(9, 37.71926601777667)	(10, 37.63015288971484)	(11, 37.68442371561737)	(12, 37.59745053699406)	(13, 37.620347469839245)	(14, 38.930693242548934)	(15, 38.88840229140632)	(16, 38.79586284599204)	(17, 38.77989490032759)	(18, 38.734481451059224)	(19, 38.75642263199954)	(20, 38.68104658687915)	(21, 38.61968807321713)	(22, 38.53017189218198)	(23, 38.43291339879498)	(24, 38.37828307998546)	(25, 38.28278265129812)	(26, 38.13263098028626)	(27, 38.04045947060081)	(28, 37.8959400182781)	(29, 37.96152434781342)	(30, 37.95803207856278)	(31, 37.92431377294658)	(32, 37.98524451696842)	(33, 37.912561609657025)	(34, 37.9192787921332)	(35, 37.848469212393624)	(36, 37.75532249560514)	(37, 37.6528414439281)	(38, 37.5722074785537)	(39, 37.50328517539595)	(40, 37.42772632482864)	(41, 37.38667891569206)	(42, 37.25527838492)	(43, 36.84330795633177)
ERR1041556	(1, 32.298261718717875)	(2, 32.49864070494069)	(3, 32.58415287093578)	(4, 36.10768757542577)	(5, 36.02063007556148)	(6, 36.092597760844995)	(7, 36.02078897343094)	(8, 36.02683729088454)	(9, 37.74494249136288)	(10, 37.65689245553135)	(11, 37.71052448907865)	(12, 37.620991516125834)	(13, 37.64576741146159)	(14, 38.96718062652256)	(15, 38.92892264722315)	(16, 38.844511909938134)	(17, 38.81945791591572)	(18, 38.77155881661113)	(19, 38.791061583616305)	(20, 38.71111753233473)	(21, 38.64742043180962)	(22, 38.55960123104726)	(23, 38.465765733658)	(24, 38.41618104487686)	(25, 38.32063583273066)	(26, 38.176562399763576)	(27, 38.087991586856766)	(28, 37.957181575084725)	(29, 38.02849645221303)	(30, 38.033772980014945)	(31, 38.00995211680145)	(32, 38.08848867729312)	(33, 38.028331303702736)	(34, 38.04172533039297)	(35, 37.978751768958766)	(36, 37.89498934375399)	(37, 37.80209539026205)	(38, 37.733393938961946)	(39, 37.67286766790236)	(40, 37.61355753029505)	(41, 37.586538422524676)	(42, 37.4705393590242)	(43, 37.06556856432101)
ERR1041557	(1, 32.28834469172457)	(2, 32.489088063576)	(3, 32.57555785050036)	(4, 36.10008688382831)	(5, 36.01304889807155)	(6, 36.084579250169966)	(7, 36.011048959258865)	(8, 36.018422355294426)	(9, 37.731349408445126)	(10, 37.64542511834503)	(11, 37.69905612617473)	(12, 37.61091190399256)	(13, 37.635150729983074)	(14, 38.94797759160449)	(15, 38.90960125219953)	(16, 38.82245029692605)	(17, 38.8028884089276)	(18, 38.75845971415145)	(19, 38.78381418168504)	(20, 38.70447898729152)	(21, 38.64228434957071)	(22, 38.55497685854584)	(23, 38.46192878639497)	(24, 38.41359210307404)	(25, 38.317461422531615)	(26, 38.16677803262884)	(27, 38.08020208679021)	(28, 37.950194172437755)	(29, 38.015385259023965)	(30, 38.01784269735315)	(31, 37.983507639712215)	(32, 38.05496285897415)	(33, 37.994224501023375)	(34, 38.00469455907457)	(35, 37.939984106432206)	(36, 37.85361377592448)	(37, 37.754000174913564)	(38, 37.685473622807)	(39, 37.62369983707526)	(40, 37.55838918657948)	(41, 37.53064344085473)	(42, 37.40966476376993)	(43, 37.0049353084657)
ERR1041558	(1, 32.189810393958716)	(2, 32.35814600375314)	(3, 32.405320119786175)	(4, 35.98066638613817)	(5, 35.91653987483493)	(6, 36.01995044919815)	(7, 35.921811305046795)	(8, 35.960863818773554)	(9, 37.614111515367625)	(10, 37.53201122315463)	(11, 37.60499402428964)	(12, 37.52936615919715)	(13, 37.55304122862418)	(14, 38.73478101401232)	(15, 38.67292920105281)	(16, 38.52325899831683)	(17, 38.63708117145076)	(18, 38.641736521789056)	(19, 38.690475012314046)	(20, 38.66026386802972)	(21, 38.61618696041073)	(22, 38.532334561212124)	(23, 38.40919734349078)	(24, 38.34820977991859)	(25, 38.250769061080675)	(26, 38.03904495909924)	(27, 37.92291749138017)	(28, 37.74598792619431)	(29, 37.714223739359305)	(30, 37.62073012453048)	(31, 37.45869639614049)	(32, 37.35726985582749)	(33, 37.16620954874699)	(34, 37.1267925242428)	(35, 36.98268252735531)	(36, 36.811206270038646)	(37, 36.60996610238636)	(38, 36.44163710289101)	(39, 36.25593170465637)	(40, 36.0683493592165)	(41, 35.90162628466441)	(42, 35.62887042453985)	(43, 35.13983332225321)
ERR1041559	(1, 31.315793230008115)	(2, 31.542781280834923)	(3, 31.69296861241141)	(4, 35.49968315672403)	(5, 35.31262419412039)	(6, 35.365987557870135)	(7, 35.2592827440236)	(8, 35.22811851386029)	(9, 36.86591860022823)	(10, 36.63010196080954)	(11, 36.72226475391973)	(12, 36.558746080672805)	(13, 36.610962897974055)	(14, 37.65944936820325)	(15, 37.64719038822951)	(16, 37.58820185007523)	(17, 37.536465122712436)	(18, 37.44699750787484)	(19, 37.47723231769248)	(20, 37.37286080528051)	(21, 37.26603054079679)	(22, 37.17377345866603)	(23, 37.112843250233006)	(24, 37.013101750920974)	(25, 36.919024026209534)	(26, 36.70197472169661)	(27, 36.57051331023219)	(28, 36.425508256019015)	(29, 36.63518371682896)	(30, 36.580363396720756)	(31, 36.497173138766904)	(32, 36.41877935725849)	(33, 36.46587300374663)	(34, 36.44563685096384)	(35, 36.37329365018733)	(36, 36.32621347355927)	(37, 36.28486703438715)	(38, 36.23150387168008)	(39, 36.17055315689291)	(40, 36.07039489608908)	(41, 35.934676606753264)	(42, 35.851120652150314)	(43, 35.47862715186041)
ERR1041560	(1, 31.037371328955135)	(2, 31.295995978453366)	(3, 31.447671930342384)	(4, 35.28197452405549)	(5, 35.08533703512397)	(6, 35.16404405253837)	(7, 35.055900881788666)	(8, 35.02333096590909)	(9, 36.628077958972845)	(10, 36.311697996605666)	(11, 36.451560655253836)	(12, 36.23487538739669)	(13, 36.334901213842976)	(14, 37.31650632747934)	(15, 37.312357954545455)	(16, 37.2410405290732)	(17, 37.1849298074085)	(18, 37.103893336776856)	(19, 37.13564695247934)	(20, 37.03087274940968)	(21, 36.92237031434475)	(22, 36.81172935729044)	(23, 36.74527975575561)	(24, 36.63106829250295)	(25, 36.52551237824675)	(26, 36.28301311614522)	(27, 36.14634694141086)	(28, 35.973585540879576)	(29, 36.18000295159386)	(30, 36.109262009297524)	(31, 36.02189160271546)	(32, 35.935280770366)	(33, 35.960699527744985)	(34, 35.947463012839435)	(35, 35.85392515864817)	(36, 35.79846332644628)	(37, 35.7404483655549)	(38, 35.684057703659974)	(39, 35.61207063533058)	(40, 35.48929309327037)	(41, 35.353280881050765)	(42, 35.25504584194215)	(43, 34.86553506862456)
ERR1041561	(1, 31.266680987566286)	(2, 31.495079774423687)	(3, 31.646771319962486)	(4, 35.466910417236456)	(5, 35.27674400321556)	(6, 35.32484174114088)	(7, 35.212509231997466)	(8, 35.18584080105502)	(9, 36.80792351753775)	(10, 36.58006287170209)	(11, 36.66424706209328)	(12, 36.49857326192077)	(13, 36.547005953877104)	(14, 37.570235154339066)	(15, 37.55378918823752)	(16, 37.4866516666316)	(17, 37.44318238440764)	(18, 37.35645420430978)	(19, 37.38454660511633)	(20, 37.28515217985869)	(21, 37.17583425699445)	(22, 37.08015034730027)	(23, 37.01009014415757)	(24, 36.89660716480513)	(25, 36.80319263787649)	(26, 36.57503081023442)	(27, 36.43718421585877)	(28, 36.26704030189047)	(29, 36.47774964040885)	(30, 36.4131810224458)	(31, 36.331541929047326)	(32, 36.24003027320069)	(33, 36.26539155295762)	(34, 36.251136352311846)	(35, 36.159483517493456)	(36, 36.0995001710757)	(37, 36.05316191068852)	(38, 35.98812380343901)	(39, 35.9199116607187)	(40, 35.79706270228732)	(41, 35.636072168475785)	(42, 35.53521667927127)	(43, 35.14592313884592)
ERR1041562	(1, 31.305347420259572)	(2, 31.548092782656163)	(3, 31.70306514762214)	(4, 35.50560612370707)	(5, 35.31593437944113)	(6, 35.3599504357606)	(7, 35.252688209993316)	(8, 35.218885292844305)	(9, 36.86247864725979)	(10, 36.62197473435544)	(11, 36.71386681066531)	(12, 36.54901247988254)	(13, 36.59657909102032)	(14, 37.647380671711325)	(15, 37.63663459638027)	(16, 37.573952539270216)	(17, 37.511475186115895)	(18, 37.41378845846157)	(19, 37.4393220416749)	(20, 37.33090776792689)	(21, 37.22208761564597)	(22, 37.115684793554884)	(23, 37.04843042653716)	(24, 36.93938851163754)	(25, 36.84460440372326)	(26, 36.6270396866853)	(27, 36.49135861074249)	(28, 36.32152873855305)	(29, 36.535122904725604)	(30, 36.49214507392872)	(31, 36.42437482941337)	(32, 36.34241354199019)	(33, 36.37877878796435)	(34, 36.36648184487675)	(35, 36.288062288825515)	(36, 36.22641698666366)	(37, 36.190697616963604)	(38, 36.13033142041016)	(39, 36.065382031698526)	(40, 35.96119183584155)	(41, 35.81343234416617)	(42, 35.72430730063717)	(43, 35.338983280157365)
ERR1041563	(1, 31.278564915698283)	(2, 31.514806122049972)	(3, 31.671796961370156)	(4, 35.47917296159766)	(5, 35.28011524611551)	(6, 35.32413014421761)	(7, 35.20051962063339)	(8, 35.16104684850575)	(9, 36.805943422048905)	(10, 36.56169239738226)	(11, 36.65725966990271)	(12, 36.47955732267846)	(13, 36.533179026060125)	(14, 37.56941916597645)	(15, 37.55267968547266)	(16, 37.487828862006815)	(17, 37.39657176576814)	(18, 37.29776119668268)	(19, 37.29836817614668)	(20, 37.188945242098605)	(21, 37.06421229528885)	(22, 36.95577803569714)	(23, 36.8807018744379)	(24, 36.74975338682099)	(25, 36.64512008062251)	(26, 36.39977284926647)	(27, 36.255664104851924)	(28, 36.07095438855928)	(29, 36.310535315007236)	(30, 36.26378634322867)	(31, 36.19817346282228)	(32, 36.11455870904444)	(33, 36.14272148973912)	(34, 36.12615841541923)	(35, 36.04295557230254)	(36, 35.9785593169126)	(37, 35.93147130755641)	(38, 35.86147937691736)	(39, 35.78688844375087)	(40, 35.675911624501)	(41, 35.52249423236205)	(42, 35.425457056425095)	(43, 35.04362476049639)
ERR1041564	(1, 31.268990607636898)	(2, 31.500273038473164)	(3, 31.644066084131133)	(4, 35.46112629773462)	(5, 35.276521016745555)	(6, 35.32629340449708)	(7, 35.20378533161946)	(8, 35.18925375097127)	(9, 36.8027138661045)	(10, 36.570497250771204)	(11, 36.65542304123964)	(12, 36.49231522993367)	(13, 36.53921690481021)	(14, 37.53806380840958)	(15, 37.52643742126589)	(16, 37.449099774913655)	(17, 37.43385853479777)	(18, 37.353513054927646)	(19, 37.377090588632456)	(20, 37.2879188694844)	(21, 37.18286280638645)	(22, 37.08699061886315)	(23, 37.01559085766156)	(24, 36.88742154654444)	(25, 36.79331669175199)	(26, 36.56064781885962)	(27, 36.41835427964753)	(28, 36.237065554091686)	(29, 36.42402273476297)	(30, 36.34367484926753)	(31, 36.25031894582291)	(32, 36.13554014707993)	(33, 36.13163742094514)	(34, 36.09976128178132)	(35, 35.99889742173097)	(36, 35.92245226237033)	(37, 35.86189545633509)	(38, 35.77719900214662)	(39, 35.68847472930701)	(40, 35.54439781986196)	(41, 35.366617297889384)	(42, 35.24131629402194)	(43, 34.842880591976275)
ERR1041565	(1, 31.22993408270295)	(2, 31.46130620626668)	(3, 31.589718007845406)	(4, 35.4196484032641)	(5, 35.2533724469102)	(6, 35.30931705822789)	(7, 35.184259976231196)	(8, 35.183144572743025)	(9, 36.76606308659729)	(10, 36.49431732768328)	(11, 36.62728930715929)	(12, 36.42111764422245)	(13, 36.51020597737142)	(14, 37.45622271764196)	(15, 37.45248366958529)	(16, 37.3633414453587)	(17, 37.39152435167615)	(18, 37.336088869223374)	(19, 37.38598349798476)	(20, 37.3139339635753)	(21, 37.2196366323182)	(22, 37.128262892022136)	(23, 37.0577081259236)	(24, 36.93961150205779)	(25, 36.8355116674183)	(26, 36.58045583342552)	(27, 36.42659042497369)	(28, 36.248577559188)	(29, 36.405545959161906)	(30, 36.29185918545054)	(31, 36.158373822550864)	(32, 36.02017228126604)	(33, 35.964023451127886)	(34, 35.917250959403)	(35, 35.78886184880433)	(36, 35.69840780229349)	(37, 35.588665713645504)	(38, 35.47892787955628)	(39, 35.36088727404748)	(40, 35.17924030598787)	(41, 34.97548097786778)	(42, 34.79845091515559)	(43, 34.38374347279777)
ERR1041566	(1, 32.21052123186732)	(2, 32.4074200256106)	(3, 32.49514133910464)	(4, 36.00015881531606)	(5, 35.94952414145093)	(6, 36.03659801058798)	(7, 36.02714175507023)	(8, 35.99179816792392)	(9, 37.81839185786508)	(10, 37.638803933572554)	(11, 37.75110942288254)	(12, 37.646364847948476)	(13, 37.69617629283282)	(14, 39.04770812094504)	(15, 39.03090850627886)	(16, 39.01627313101567)	(17, 38.95331830461822)	(18, 38.90891832846227)	(19, 38.92400056216271)	(20, 38.91348959890213)	(21, 38.89784737804615)	(22, 38.86682530793855)	(23, 38.79065139080881)	(24, 38.81434794129664)	(25, 38.795249202986426)	(26, 38.56901395703807)	(27, 38.55342177388441)	(28, 38.51195052620083)	(29, 38.44111584946396)	(30, 38.41521285385902)	(31, 38.32708775786277)	(32, 38.21932525681307)	(33, 38.192742183567006)	(34, 38.07498258470404)	(35, 38.10787345421572)	(36, 37.92697758789558)	(37, 37.850039616806924)	(38, 37.745730152327816)	(39, 37.684135481212586)	(40, 37.664640792388354)	(41, 37.63247612222601)	(42, 37.4706546280306)	(43, 36.67883191987702)
ERR1041567	(1, 32.237089854509485)	(2, 32.44184214506768)	(3, 32.53096325051715)	(4, 36.031236437343)	(5, 35.978053096432475)	(6, 36.05467829485012)	(7, 36.05043460661527)	(8, 36.01589661570617)	(9, 37.83444620529211)	(10, 37.665266427519875)	(11, 37.76426082498769)	(12, 37.6710021691657)	(13, 37.71671589687353)	(14, 39.08980358909264)	(15, 39.071692795774425)	(16, 39.0586746861628)	(17, 39.00088294239937)	(18, 38.95900296154716)	(19, 38.98260467040971)	(20, 38.970662549491614)	(21, 38.960227306908585)	(22, 38.93766635068809)	(23, 38.86473889656156)	(24, 38.892433036462435)	(25, 38.876082756593654)	(26, 38.65013651821403)	(27, 38.641504759874906)	(28, 38.6034546585068)	(29, 38.54594931508851)	(30, 38.52762108955027)	(31, 38.440963070039814)	(32, 38.34567189563941)	(33, 38.32662176075409)	(34, 38.20705122806233)	(35, 38.247990255942646)	(36, 38.083842680483784)	(37, 38.008094408554285)	(38, 37.90901568090232)	(39, 37.8559652271737)	(40, 37.83731267956421)	(41, 37.80883260383248)	(42, 37.642592458109924)	(43, 36.90371201059488)
ERR1041568	(1, 32.25020969832932)	(2, 32.455517522789705)	(3, 32.54181919435555)	(4, 36.03857080391612)	(5, 35.98892841788801)	(6, 36.06809238901625)	(7, 36.06663359867485)	(8, 36.03541239150469)	(9, 37.85228768440627)	(10, 37.69605878430948)	(11, 37.78653116283552)	(12, 37.703013635149055)	(13, 37.74223170215837)	(14, 39.112007119894024)	(15, 39.09149813917425)	(16, 39.07747870547826)	(17, 39.032517736577944)	(18, 38.99646876582754)	(19, 39.0285780678195)	(20, 39.019548102186995)	(21, 39.00709140376519)	(22, 38.974567880103194)	(23, 38.905690673457435)	(24, 38.934772885329934)	(25, 38.92205087136236)	(26, 38.70248678792017)	(27, 38.69030341792974)	(28, 38.65417543122401)	(29, 38.59306460266604)	(30, 38.57083407573089)	(31, 38.476396097858256)	(32, 38.37478547446354)	(33, 38.34594442818991)	(34, 38.22839573015584)	(35, 38.26089488129077)	(36, 38.09693376916012)	(37, 38.02048460819271)	(38, 37.91473610841078)	(39, 37.85688485494507)	(40, 37.83492075645647)	(41, 37.800241989145434)	(42, 37.636194070754)	(43, 36.9308135182277)
