Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15
ERR1041744	(1.0, 42.399377069400614)	(2.0, 9.200712101292128)	(3.0, 4.634091511797174)	(4.0, 3.0815902270542055)	(5.0, 2.2357333891401665)	(6.0, 1.673313572345646)	(7.0, 1.4673253295072926)	(8.0, 1.202974399878615)	(9.0, 1.0055587196459352)	('>10', 13.317071398235528)	('>50', 4.613373732242329)	('>100', 8.05472474489261)	('>500', 2.032340472088153)	('>1k', 2.020244843686709)	('>5k', 0.7767317738245741)	('>10k+', 2.2848367149683058)
ERR1041745	(1.0, 35.56546315495628)	(2.0, 8.947014345646611)	(3.0, 4.629562159300234)	(4.0, 3.012510491187784)	(5.0, 2.3321153812104525)	(6.0, 1.8180358165133625)	(7.0, 1.552025946528217)	(8.0, 1.2166612527173708)	(9.0, 1.117956009943798)	('>10', 13.976082155448626)	('>50', 4.839831447341412)	('>100', 9.825575683595046)	('>500', 2.3514580958643667)	('>1k', 3.754084138468898)	('>5k', 0.8990727912449895)	('>10k+', 4.162551130032628)
ERR1041746	(1.0, 34.16860787632317)	(2.0, 9.332071232609602)	(3.0, 5.18209773603341)	(4.0, 3.5643983820966514)	(5.0, 2.577690135426393)	(6.0, 2.085068689828049)	(7.0, 1.767593314238474)	(8.0, 1.4318315430618804)	(9.0, 1.2846700140033658)	('>10', 16.320057111545246)	('>50', 5.315805968981246)	('>100', 9.107510330752621)	('>500', 2.6212714613041364)	('>1k', 3.1692196306665386)	('>5k', 0.3240833863413716)	('>10k+', 1.7480231867878608)
ERR1041747	(1.0, 33.737610969866694)	(2.0, 8.92256536513985)	(3.0, 4.95439547012474)	(4.0, 3.1311443694096157)	(5.0, 2.3918457207386647)	(6.0, 1.8339435542660185)	(7.0, 1.5562574920628351)	(8.0, 1.2843483634012032)	(9.0, 1.1335792199180654)	('>10', 14.826739136254375)	('>50', 5.01646216427972)	('>100', 11.127153131002624)	('>500', 3.8069779577406244)	('>1k', 3.609996124636936)	('>5k', 0.43795405898666984)	('>10k+', 2.2290269021714417)
ERR1041748	(1.0, 38.53370369777114)	(2.0, 8.986575906716391)	(3.0, 4.711353404203796)	(4.0, 3.061965978543192)	(5.0, 2.3175340589248665)	(6.0, 1.767055245325217)	(7.0, 1.5208627826066035)	(8.0, 1.214667866022375)	(9.0, 1.047741974986506)	('>10', 14.554820677830582)	('>50', 4.902616082068692)	('>100', 9.223125266538931)	('>500', 3.0010136557357807)	('>1k', 3.0484719806001)	('>5k', 0.5197203193238666)	('>10k+', 1.5887711028019473)
ERR1041749	(1.0, 33.66432301595843)	(2.0, 5.985682583960569)	(3.0, 2.787320170668593)	(4.0, 1.7642081418240814)	(5.0, 1.420118950310773)	(6.0, 1.1788504956474832)	(7.0, 0.954938508521098)	(8.0, 0.8318346100746739)	(9.0, 0.7445642992509123)	('>10', 13.15372229672929)	('>50', 6.091806888250814)	('>100', 12.566919403776982)	('>500', 4.19262850972507)	('>1k', 5.904223346930702)	('>5k', 1.592670190031468)	('>10k+', 7.16618858833907)
ERR1041750	(1.0, 23.76805612327601)	(2.0, 6.37648342064551)	(3.0, 3.1277819521366235)	(4.0, 2.0215107319786267)	(5.0, 1.4591716252455966)	(6.0, 1.1620645270120764)	(7.0, 0.9185739772115231)	(8.0, 0.805829902838622)	(9.0, 0.6948025831165533)	('>10', 10.363481070493037)	('>50', 4.306901856270849)	('>100', 10.563835031010422)	('>500', 3.8767231378461906)	('>1k', 7.4174094642936685)	('>5k', 3.457260814565137)	('>10k+', 19.680113782059593)
ERR1041751	(1.0, 50.79939870087669)	(2.0, 10.129434713065983)	(3.0, 4.668452697285149)	(4.0, 3.041740007055841)	(5.0, 2.1797565712305498)	(6.0, 1.6994578928033066)	(7.0, 1.352214713371927)	(8.0, 1.194589634431512)	(9.0, 1.0388840619734898)	('>10', 12.78969598475436)	('>50', 3.0898561212402202)	('>100', 3.0722853337034026)	('>500', 0.6115779356111061)	('>1k', 1.0213086181222384)	('>5k', 0.42330819992060936)	('>10k+', 2.8880388145536613)
ERR1041752	(1.0, 39.646589548049505)	(2.0, 10.227629159989494)	(3.0, 5.588034697990893)	(4.0, 3.9104659365574634)	(5.0, 2.949542616336575)	(6.0, 2.240452575431352)	(7.0, 1.8667812825512702)	(8.0, 1.5997896028248069)	(9.0, 1.406356620630396)	('>10', 18.041280299165454)	('>50', 5.264896732533084)	('>100', 5.209125295199551)	('>500', 0.43379606757584954)	('>1k', 0.3995446084658434)	('>5k', 0.11110540040078495)	('>10k+', 1.1046095562976987)
ERR1041753	(1.0, 48.364138744844)	(2.0, 10.63502045864313)	(3.0, 4.977125327969207)	(4.0, 3.251394978367516)	(5.0, 2.3947079260734268)	(6.0, 1.7982054532898404)	(7.0, 1.4450778718332737)	(8.0, 1.2408493430779584)	(9.0, 1.0501606076555277)	('>10', 10.619190060453452)	('>50', 2.0923890789302666)	('>100', 3.030621602630738)	('>500', 0.8811080858926661)	('>1k', 1.7136673672805913)	('>5k', 1.3119222445846872)	('>10k+', 5.194420848473671)
ERR1041754	(1.0, 39.91192149377546)	(2.0, 10.275339446488426)	(3.0, 5.541638215487888)	(4.0, 3.6761284493271136)	(5.0, 2.8193079925313076)	(6.0, 2.2724696658131105)	(7.0, 1.8680899656675445)	(8.0, 1.5795105030793166)	(9.0, 1.3503669339094353)	('>10', 16.722188945349018)	('>50', 4.726532602847407)	('>100', 5.652079511876469)	('>500', 0.9935725916564901)	('>1k', 1.233983647944936)	('>5k', 0.0)	('>10k+', 1.3768700342461138)
ERR1041755	(1.0, 41.37485269738002)	(2.0, 10.537565441991163)	(3.0, 5.704007882979656)	(4.0, 3.8147692891624763)	(5.0, 2.844052048529722)	(6.0, 2.1902507773334046)	(7.0, 1.7770142769472523)	(8.0, 1.4678147748424508)	(9.0, 1.242414634734537)	('>10', 15.890327415522975)	('>50', 4.327453127137388)	('>100', 5.383125558105559)	('>500', 1.0392881859611338)	('>1k', 1.3819942786867996)	('>5k', 0.22435887022837844)	('>10k+', 0.8007107404570774)
ERR1041756	(1.0, 63.988799860961265)	(2.0, 11.570110430328073)	(3.0, 5.34903267889517)	(4.0, 3.5110893513993506)	(5.0, 2.468711110802815)	(6.0, 1.854372193694619)	(7.0, 1.3307642187231465)	(8.0, 1.091858145622897)	(9.0, 0.8486918006048502)	('>10', 5.7942649764667955)	('>50', 0.37599188419244367)	('>100', 0.33805201119938405)	('>500', 0.6270144724444828)	('>1k', 0.851246864664688)	('>5k', 0.0)	('>10k+', 0.0)
ERR1041757	(1.0, 40.68382483147627)	(2.0, 10.02493999515462)	(3.0, 5.133975594923726)	(4.0, 3.2145515600979406)	(5.0, 2.479050703264492)	(6.0, 1.934598011897792)	(7.0, 1.677782466278182)	(8.0, 1.3508145146571529)	(9.0, 1.198677310696277)	('>10', 14.950471952983262)	('>50', 4.272713537785366)	('>100', 5.415039484553841)	('>500', 1.5724432019756978)	('>1k', 2.4171222733841393)	('>5k', 0.4725984538812451)	('>10k+', 3.201396106990067)
ERR1041758	(1.0, 57.89573468556405)	(2.0, 7.552493649129251)	(3.0, 3.315570800622515)	(4.0, 2.1908130341079675)	(5.0, 1.5328929186994906)	(6.0, 1.2556250121412753)	(7.0, 1.029452571619285)	(8.0, 0.9162060896018531)	(9.0, 0.7973830246204074)	('>10', 9.84913677242159)	('>50', 3.0860792362598795)	('>100', 5.707038511869376)	('>500', 1.689754573131907)	('>1k', 1.9385895141212182)	('>5k', 0.2634908218094004)	('>10k+', 0.9797387842805325)
ERR1041759	(1.0, 39.35243474386366)	(2.0, 9.20600782255054)	(3.0, 4.851290885755863)	(4.0, 3.1577833022863606)	(5.0, 2.3430009827186926)	(6.0, 1.8516795393207002)	(7.0, 1.4997802985871949)	(8.0, 1.2782521069736679)	(9.0, 1.0535342205369478)	('>10', 13.95630656525123)	('>50', 4.404697896447996)	('>100', 8.558193912374753)	('>500', 2.8249975750030782)	('>1k', 4.156241798888938)	('>5k', 0.40337438188249713)	('>10k+', 1.1024239675578154)
ERR1041760	(1.0, 39.990716497729586)	(2.0, 10.025665229696388)	(3.0, 5.240216168897316)	(4.0, 3.540998228558002)	(5.0, 2.615140654690439)	(6.0, 2.031971224781901)	(7.0, 1.701563790038408)	(8.0, 1.440974500138699)	(9.0, 1.2622316051479634)	('>10', 15.855121309643438)	('>50', 4.63496804521889)	('>100', 6.771291314216795)	('>500', 1.6871019002167027)	('>1k', 1.818063936945891)	('>5k', 0.08812528434090537)	('>10k+', 1.295850309738699)
ERR1041761	(1.0, 44.97621874805839)	(2.0, 9.876122735972336)	(3.0, 5.261539894338361)	(4.0, 3.351289299676762)	(5.0, 2.5096930454083237)	(6.0, 1.992995413207504)	(7.0, 1.5969848120742165)	(8.0, 1.373755287556841)	(9.0, 1.1543783409616328)	('>10', 14.406451777111307)	('>50', 3.990284589747698)	('>100', 5.464919354719394)	('>500', 1.3209923090249591)	('>1k', 1.3394816767007094)	('>5k', 0.17372601641497476)	('>10k+', 1.2111666990266206)
ERR1041762	(1.0, 57.94371849098987)	(2.0, 8.901820837076052)	(3.0, 3.8644976490105774)	(4.0, 2.3452509760549716)	(5.0, 1.66092186423726)	(6.0, 1.2555966014574471)	(7.0, 0.9948539580956672)	(8.0, 0.8393931147307446)	(9.0, 0.6864175461807163)	('>10', 8.077915192458043)	('>50', 2.344132607789529)	('>100', 4.722978663710052)	('>500', 1.2481147053743786)	('>1k', 1.862154069885113)	('>5k', 1.2666610180579267)	('>10k+', 1.9855727048916978)
ERR1041763	(1.0, 39.471534614429956)	(2.0, 7.958462551401577)	(3.0, 3.373433451477912)	(4.0, 1.9270544232988684)	(5.0, 1.4590689325453206)	(6.0, 1.0735514275935771)	(7.0, 0.8740534566198315)	(8.0, 0.6976449992663709)	(9.0, 0.6178244370608843)	('>10', 7.786937080218262)	('>50', 2.9583554933577823)	('>100', 7.155866098012223)	('>500', 2.7616240655299844)	('>1k', 6.361551366848891)	('>5k', 2.344920010712539)	('>10k+', 13.178117591625996)
ERR1041764	(1.0, 41.11351904918393)	(2.0, 10.149203761284511)	(3.0, 5.241861959795354)	(4.0, 3.649773908725187)	(5.0, 2.6619872990120697)	(6.0, 2.1103596711854875)	(7.0, 1.6524755552487034)	(8.0, 1.4197778143525828)	(9.0, 1.153487876882361)	('>10', 14.167799622496515)	('>50', 3.8639980053453336)	('>100', 5.950098853003512)	('>500', 1.6174733959194325)	('>1k', 2.843689362023883)	('>5k', 0.3324308056673151)	('>10k+', 2.0720630598737264)
ERR1041765	(1.0, 40.50638917937356)	(2.0, 10.58483533152897)	(3.0, 5.8817624595097335)	(4.0, 4.018290769217056)	(5.0, 2.923103500632947)	(6.0, 2.3254007838387603)	(7.0, 1.9413444216573614)	(8.0, 1.6020240479028196)	(9.0, 1.297804850895254)	('>10', 15.354944299054992)	('>50', 4.2771777658653525)	('>100', 5.961565540082552)	('>500', 1.2014063978317093)	('>1k', 1.2106867880381311)	('>5k', 0.13443588882487864)	('>10k+', 0.7788279757461045)
ERR1041766	(1.0, 36.47521028100476)	(2.0, 10.587537034277362)	(3.0, 6.023948437417099)	(4.0, 4.163100295791587)	(5.0, 3.145202492736119)	(6.0, 2.5107945453251)	(7.0, 2.0315507500090426)	(8.0, 1.6850385480720684)	(9.0, 1.4766286319830613)	('>10', 17.63697534496762)	('>50', 4.6804040701469685)	('>100', 6.28691472981161)	('>500', 1.2392350843679403)	('>1k', 1.3397317651443066)	('>5k', 0.09743305428337258)	('>10k+', 0.62029493466188)
ERR1041767	(1.0, 36.02458495775057)	(2.0, 10.216342060503473)	(3.0, 5.535608769413355)	(4.0, 3.6506847345313336)	(5.0, 2.7097636980403355)	(6.0, 2.136195673143199)	(7.0, 1.8110085934604405)	(8.0, 1.4988969590305925)	(9.0, 1.280352642726775)	('>10', 14.94611182134852)	('>50', 4.22548950078721)	('>100', 7.5216128063015555)	('>500', 2.6807848489640516)	('>1k', 4.2778641386034035)	('>5k', 0.610751392570205)	('>10k+', 0.8739474028248669)
ERR1041768	(1.0, 35.54327885592844)	(2.0, 10.29199954622016)	(3.0, 5.918889697554062)	(4.0, 4.112617914102078)	(5.0, 3.1556258439005105)	(6.0, 2.453921573150039)	(7.0, 2.0043166428131096)	(8.0, 1.741533897056478)	(9.0, 1.4728016664845978)	('>10', 17.58939205602085)	('>50', 4.972099088526899)	('>100', 7.02533579922556)	('>500', 1.4635947213119558)	('>1k', 1.389109174853082)	('>5k', 0.1256223347259189)	('>10k+', 0.739861188126309)
ERR1041769	(1.0, 34.05233466547401)	(2.0, 10.000471537502547)	(3.0, 5.497995417488677)	(4.0, 3.772976220102621)	(5.0, 2.8101569786080223)	(6.0, 2.2302020965451894)	(7.0, 1.8498436524654018)	(8.0, 1.534355512354851)	(9.0, 1.351728689111954)	('>10', 16.316763839884825)	('>50', 4.680374774654672)	('>100', 8.728996199389828)	('>500', 2.839247526390924)	('>1k', 3.358266152359434)	('>5k', 0.35101847061232844)	('>10k+', 0.6252682670546532)
ERR1041770	(1.0, 51.78445529985451)	(2.0, 10.051071340323741)	(3.0, 3.889135003975029)	(4.0, 2.139225610196301)	(5.0, 1.5102556438599455)	(6.0, 1.1685599577390768)	(7.0, 0.9009565906916588)	(8.0, 0.7747412511233043)	(9.0, 0.6054958024100242)	('>10', 7.798750707670401)	('>50', 2.9325645158703595)	('>100', 6.93978854405271)	('>500', 2.6955110328005634)	('>1k', 4.254249537785214)	('>5k', 0.6002441175867672)	('>10k+', 1.9549950440603698)
ERR1041771	(1.0, 37.86962134221646)	(2.0, 10.023372053098928)	(3.0, 5.2326824499895555)	(4.0, 3.492221136657684)	(5.0, 2.5215301717408094)	(6.0, 1.962493628115734)	(7.0, 1.5807445525310624)	(8.0, 1.397005979893242)	(9.0, 1.1756876498465636)	('>10', 14.918668978575203)	('>50', 4.655926199296661)	('>100', 7.618075998214878)	('>500', 2.3562202069639397)	('>1k', 3.51386638369222)	('>5k', 0.2734635815733794)	('>10k+', 1.408419687593714)
ERR1041772	(1.0, 33.85925297867325)	(2.0, 9.055144990250366)	(3.0, 5.205278774505538)	(4.0, 3.4948794124233253)	(5.0, 2.67799486518172)	(6.0, 2.1609877542633473)	(7.0, 1.797129021528222)	(8.0, 1.5558953035481267)	(9.0, 1.282470097778584)	('>10', 17.280264519545383)	('>50', 5.6071073991746765)	('>100', 8.910301709181713)	('>500', 2.2472932001793082)	('>1k', 3.268765675120075)	('>5k', 0.3585171447994158)	('>10k+', 1.2387171538468542)
ERR1041773	(1.0, 40.17956650657874)	(2.0, 8.590645838836686)	(3.0, 4.0300922265294306)	(4.0, 2.465784163351025)	(5.0, 1.7915491995078237)	(6.0, 1.4965589828115233)	(7.0, 1.114833628950707)	(8.0, 1.0136632937037864)	(9.0, 0.8126890450695284)	('>10', 10.487854846763433)	('>50', 3.676160525899267)	('>100', 9.733118092594637)	('>500', 4.35334193935677)	('>1k', 7.029420692282347)	('>5k', 1.4167585540833434)	('>10k+', 1.8079624636810183)
ERR1041774	(1.0, 40.37550139448193)	(2.0, 10.013382018910821)	(3.0, 5.22329335512853)	(4.0, 3.3676313884109743)	(5.0, 2.547870918935365)	(6.0, 2.015656603627145)	(7.0, 1.7373737019678044)	(8.0, 1.4164437761502422)	(9.0, 1.1848314535356035)	('>10', 15.381909492645862)	('>50', 4.488666555800719)	('>100', 6.62023006816347)	('>500', 1.6460031134172437)	('>1k', 2.348572287174091)	('>5k', 0.15546485439219207)	('>10k+', 1.4771690172579621)
ERR1041775	(1.0, 32.24556207942511)	(2.0, 8.565516010352072)	(3.0, 4.831515187430062)	(4.0, 3.414870108617159)	(5.0, 2.617813203316333)	(6.0, 2.106660113721214)	(7.0, 1.6776045501593533)	(8.0, 1.480005189914742)	(9.0, 1.3080608172631707)	('>10', 17.744136136010038)	('>50', 6.044136262394171)	('>100', 9.69293042681051)	('>500', 2.7449943984879197)	('>1k', 3.562912120854221)	('>5k', 0.3415927901910023)	('>10k+', 1.6216906050529822)
ERR1041776	(1.0, 38.90630910125151)	(2.0, 9.771928732753482)	(3.0, 5.249901934718803)	(4.0, 3.3959513367818004)	(5.0, 2.477125814105791)	(6.0, 2.0020655641349827)	(7.0, 1.637997102267543)	(8.0, 1.3127100244428185)	(9.0, 1.2392831951513363)	('>10', 16.053114712184346)	('>50', 4.878941676565578)	('>100', 7.162759968383152)	('>500', 1.7571148226348927)	('>1k', 2.3022920164544907)	('>5k', 0.06622451273094962)	('>10k+', 1.7862794854384552)
ERR1041777	(1.0, 40.08448070541266)	(2.0, 8.582566066392232)	(3.0, 4.0702109992186095)	(4.0, 2.50584595386375)	(5.0, 1.7523390637514422)	(6.0, 1.4226885732775223)	(7.0, 1.1969615995254808)	(8.0, 1.0115791122609994)	(9.0, 0.8647933121406539)	('>10', 11.707217096019244)	('>50', 4.41981179512264)	('>100', 8.374730688071192)	('>500', 3.1921633825258913)	('>1k', 4.4995365366928874)	('>5k', 0.8038752639841829)	('>10k+', 5.51119985174068)
ERR1041778	(1.0, 41.96412751673804)	(2.0, 9.723086091407229)	(3.0, 4.5184337560388155)	(4.0, 3.0451161630636308)	(5.0, 2.2407625739459918)	(6.0, 1.8577158777456557)	(7.0, 1.430642268653389)	(8.0, 1.2163096135997369)	(9.0, 1.0270348176416737)	('>10', 13.463541919626593)	('>50', 4.682562413816848)	('>100', 8.565260990577256)	('>500', 3.1034419130076167)	('>1k', 2.319252031471045)	('>5k', 0.842712052666508)	('>10k+', 0.0)
ERR1041779	(1.0, 41.07408445877858)	(2.0, 8.475268939446178)	(3.0, 4.043503790341263)	(4.0, 2.5815822261817942)	(5.0, 1.9451200640688922)	(6.0, 1.544941186772329)	(7.0, 1.2582185924026588)	(8.0, 1.0871573994396173)	(9.0, 0.9915142347703502)	('>10', 12.12111292313945)	('>50', 4.749708011540793)	('>100', 10.18790967636416)	('>500', 4.382832789276865)	('>1k', 4.679155088649187)	('>5k', 0.534971558308271)	('>10k+', 0.3429190605195926)
ERR1041780	(1.0, 41.563634938234124)	(2.0, 9.52730872919479)	(3.0, 4.463833890007072)	(4.0, 2.867255414310317)	(5.0, 2.125549625545044)	(6.0, 1.594993941890576)	(7.0, 1.2862584573594082)	(8.0, 1.1008798439380465)	(9.0, 0.9769970295468755)	('>10', 12.614697975049921)	('>50', 4.973926820448522)	('>100', 9.550248449058458)	('>500', 3.340841065763672)	('>1k', 1.8719987068920494)	('>5k', 0.25033373413544957)	('>10k+', 1.891241378625736)
ERR1041781	(1.0, 26.655627703257544)	(2.0, 9.349767871824897)	(3.0, 4.960134502061043)	(4.0, 3.1762765590383144)	(5.0, 2.4017497811234576)	(6.0, 1.83837259403741)	(7.0, 1.581152756196105)	(8.0, 1.3391929572690005)	(9.0, 1.1774180788351452)	('>10', 14.870600762219032)	('>50', 5.19073250280564)	('>100', 11.29084175330454)	('>500', 4.044766542877876)	('>1k', 8.368906868967212)	('>5k', 1.8496157562197424)	('>10k+', 1.904843009963059)
ERR1041782	(1.0, 24.780003707680944)	(2.0, 8.830125915012331)	(3.0, 4.884950095347648)	(4.0, 3.249965182910407)	(5.0, 2.399382686932895)	(6.0, 1.845345025472652)	(7.0, 1.576731957218004)	(8.0, 1.2008765029963238)	(9.0, 1.0657974416168057)	('>10', 14.78253112252903)	('>50', 5.601092920246317)	('>100', 11.959737582915277)	('>500', 4.493926170133132)	('>1k', 9.374255051185575)	('>5k', 2.49743800664162)	('>10k+', 1.45784063116102)
ERR1041783	(1.0, 34.94490993304904)	(2.0, 8.682887389879212)	(3.0, 3.913575516784791)	(4.0, 2.298318898197972)	(5.0, 1.7211220265362328)	(6.0, 1.3851763793891303)	(7.0, 1.150490156808269)	(8.0, 0.9728946266560963)	(9.0, 0.7982895748416948)	('>10', 11.366007592227604)	('>50', 4.781702661138729)	('>100', 12.095149022139125)	('>500', 4.98981847074779)	('>1k', 7.180316960675878)	('>5k', 1.017800548285869)	('>10k+', 2.7015402426425554)
ERR1041784	(1.0, 28.164254351198764)	(2.0, 9.640385579221949)	(3.0, 5.236715737737863)	(4.0, 3.3856809519934616)	(5.0, 2.462454494106043)	(6.0, 1.9698121667593493)	(7.0, 1.6139919524712096)	(8.0, 1.3738467782199852)	(9.0, 1.1441678918051064)	('>10', 15.326223859251625)	('>50', 5.152575203780796)	('>100', 10.334214854001885)	('>500', 3.6154795008282274)	('>1k', 7.362876391237479)	('>5k', 1.6609302650569429)	('>10k+', 1.5563900223294664)
ERR1041785	(1.0, 29.718162765860924)	(2.0, 9.474794764856396)	(3.0, 4.979092626460503)	(4.0, 3.2896362778618555)	(5.0, 2.4662659930672657)	(6.0, 1.9301846481517786)	(7.0, 1.6699238636442575)	(8.0, 1.3628720770570066)	(9.0, 1.1821032102276037)	('>10', 16.27970392982008)	('>50', 5.590410835224949)	('>100', 10.95795879679192)	('>500', 3.8472989702261775)	('>1k', 6.119464225660953)	('>5k', 0.6379055413458764)	('>10k+', 0.49422147374245334)
ERR1041786	(1.0, 35.78312318991877)	(2.0, 8.596976640793958)	(3.0, 4.3192989646309705)	(4.0, 2.750968639478626)	(5.0, 2.019543154579837)	(6.0, 1.603074602099218)	(7.0, 1.3176561765014498)	(8.0, 1.0856670790122007)	(9.0, 0.9974903685856318)	('>10', 12.96841081207619)	('>50', 5.108073207300637)	('>100', 11.543625210583869)	('>500', 4.253692997094145)	('>1k', 6.52891595280804)	('>5k', 1.123483004536505)	('>10k+', 0.0)
ERR1041787	(1.0, 28.523284312409192)	(2.0, 9.324915718645814)	(3.0, 4.63900718767597)	(4.0, 2.885709457519461)	(5.0, 2.075672271078832)	(6.0, 1.5868922747077907)	(7.0, 1.3260471142693695)	(8.0, 1.0930450507694864)	(9.0, 0.9026538067423286)	('>10', 12.400179769986197)	('>50', 4.7338412371445715)	('>100', 11.742795496658987)	('>500', 4.607766972543783)	('>1k', 9.61501346157545)	('>5k', 2.048817944099387)	('>10k+', 2.494357924173394)
ERR1041788	(1.0, 37.293019842747725)	(2.0, 9.505690217276957)	(3.0, 4.636499777027104)	(4.0, 2.9902797478967957)	(5.0, 2.251399280581715)	(6.0, 1.6671444217019442)	(7.0, 1.327780848259673)	(8.0, 1.1731984574229528)	(9.0, 0.9979939321770388)	('>10', 13.417816600707836)	('>50', 4.481323771913144)	('>100', 9.356039320139583)	('>500', 4.172274168888757)	('>1k', 5.555741733049139)	('>5k', 0.45281260979057064)	('>10k+', 0.7209852704190534)
ERR1041789	(1.0, 29.8764421240823)	(2.0, 9.362752818128401)	(3.0, 4.731350473910973)	(4.0, 3.0210663987760884)	(5.0, 2.089053245318469)	(6.0, 1.6227213039667843)	(7.0, 1.3368421714972312)	(8.0, 1.1099344020415054)	(9.0, 1.0085214763487365)	('>10', 13.207256827650788)	('>50', 4.702660341632605)	('>100', 9.576050411818354)	('>500', 4.044704175641152)	('>1k', 9.769290437773028)	('>5k', 2.5947134838985293)	('>10k+', 1.9466399075150849)
ERR1041790	(1.0, 33.49353641321432)	(2.0, 9.116028993117625)	(3.0, 4.433106747872219)	(4.0, 2.8497895987165043)	(5.0, 1.991291224853685)	(6.0, 1.6123766237620776)	(7.0, 1.329927317214396)	(8.0, 1.1111423002212362)	(9.0, 0.9752534174035956)	('>10', 12.667951599315028)	('>50', 4.781618170060757)	('>100', 11.70268345754635)	('>500', 4.408194371167017)	('>1k', 7.315137860950896)	('>5k', 0.567809466381535)	('>10k+', 1.644152438202755)
ERR1041791	(1.0, 33.27166400217362)	(2.0, 9.052627853366428)	(3.0, 4.630145298050035)	(4.0, 3.0559423710882436)	(5.0, 2.249887002632469)	(6.0, 1.7857430773194602)	(7.0, 1.5353829623503061)	(8.0, 1.2791190078682346)	(9.0, 1.0976946667255443)	('>10', 15.504291332968814)	('>50', 5.219568382922709)	('>100', 10.326250729664764)	('>500', 4.072256585534654)	('>1k', 6.175781340233661)	('>5k', 0.7436453871010605)	('>10k+', 0.0)
ERR1041792	(1.0, 30.10168171202732)	(2.0, 8.6573410012121)	(3.0, 4.510429377804524)	(4.0, 3.1210771149383985)	(5.0, 2.2774904776446903)	(6.0, 1.7367073072258925)	(7.0, 1.54042700580917)	(8.0, 1.2645491450226463)	(9.0, 1.1610251670079939)	('>10', 15.317205559106378)	('>50', 5.339132700244806)	('>100', 10.724593671120813)	('>500', 4.182294216159278)	('>1k', 8.028894138665382)	('>5k', 1.3916379011066982)	('>10k+', 0.6455135049038722)
