"","gene","zero.all","segIdx","rho","sigma","mu","mu.scaled","zero","segIdx_hESC","segIdx_non_hESC","segIdx_hESCvsnon_hESC"
"ENSG00000280388","ENSG00000280388",0.764705882352941,0.265309173543834,0.374878645993258,0.69279838375789,6.10572605065116,0.283233962812855,0.216590677445124,19610,19610.5,-0.5
"ENSG00000180787","ENSG00000180787",0.382352941176471,0.265309173543834,0.31837415031404,0.755969996239765,7.91518375125887,0.378435200560833,0.144695811979142,19611,19610.5,0.5
"ENSG00000124749","ENSG00000124749",0.235294117647059,0.265264322449468,0.71646607560374,1.91042414362647,7.71187247021872,0.367738357193537,0.0865266722808321,19612,19612,0
"ENSG00000048471","ENSG00000048471",0.117647058823529,0.265249372084679,0.552401490395079,1.47190472236804,8.05700126915253,0.385896664420026,0.0453996075788266,19613.5,19613,0.5
"ENSG00000104368","ENSG00000104368",0.558823529411765,0.265249372084679,0.818948984453811,2.59956086879565,4.61981574085327,0.205055566806289,0.11458987556822,19613.5,19614,-0.5
"ENSG00000076258","ENSG00000076258",0.705882352941177,0.265219471355101,0.49257090641323,0.826393440404962,6.54803860839594,0.306505412018125,0.216356761424559,19615,19615,0
"ENSG00000152804","ENSG00000152804",0.147058823529412,0.265189570625523,0.553857488526327,1.41578833554806,7.64454660892299,0.364196132732777,0.0535582548136437,19616,19616,0
"ENSG00000170954","ENSG00000170954",0.117647058823529,0.265144719531157,0.546627449599614,1.45288035534901,8.05543327076075,0.385814167112886,0.0453899020132807,19617,19618,-1
"ENSG00000131724","ENSG00000131724",0.205882352941176,0.264950364788901,0.291300328145833,0.909090432229476,7.4608955361569,0.354533674508303,0.0729922271046505,19618,19618,0
"ENSG00000123349","ENSG00000123349",0.441176470588235,0.264890563329745,0.675166668183244,1.6561383651992,4.48927895091548,0.198187617381689,0.0874357135507453,19619,19618,1
"ENSG00000169314","ENSG00000169314",0.647058823529412,0.264860662600167,0.498248870522968,0.829477665054954,7.26371260719695,0.344159262940983,0.222691287785342,19620,19620,0
"ENSG00000212163","ENSG00000212163",0.441176470588235,0.264785910776223,0.709168507126993,1.78362201372714,4.77523708071026,0.21323277035289,0.0940732810380396,19621,19621,0
"ENSG00000288880","ENSG00000288880",0.470588235294118,0.264770960411434,0.714467797223443,1.68147640971573,5.13021639504921,0.231909344051544,0.109133808965432,19622,19622,0
"ENSG00000291097","ENSG00000291097",0.735294117647059,0.264756010046645,0.55555786006048,0.939429412514988,6.07037295823389,0.281373925877362,0.206892592556884,19623,19623,0
"ENSG00000164949","ENSG00000164949",0.147058823529412,0.264741059681856,0.424727533088152,1.13792213223503,7.69335503521017,0.366764096931946,0.0539358966076391,19624.5,19624.5,0
"ENSG00000171608","ENSG00000171608",0.176470588235294,0.264741059681856,0.574275452198852,1.45319695940717,7.0330023352477,0.33202087283473,0.0585919187355406,19624.5,19624.5,0
"ENSG00000164695","ENSG00000164695",0.558823529411765,0.264606506398756,0.829381010898176,2.26869815385411,5.7540281467629,0.264730034397017,0.147937372163039,19626,19626.5,-0.5
"ENSG00000197870","ENSG00000197870",0.735294117647059,0.264576605669178,0.786227642813328,1.68760501955349,5.26697246580894,0.239104509322058,0.175812139207395,19627.5,19626.5,1
"ENSG00000213973","ENSG00000213973",0.205882352941176,0.264576605669178,0.22256283514352,0.912143820379942,5.76560962398522,0.265339372192614,0.05462869427495,19627.5,19628,-0.5
"ENSG00000272711","ENSG00000272711",0.0882352941176471,0.264531754574812,0.480055979695457,1.34441270783116,8.59441645020173,0.414171760545929,0.0365445671069937,19629,19629,0
"ENSG00000113248","ENSG00000113248",0.323529411764706,0.264501853845234,0.359122811506573,0.860588562165547,7.36132190315507,0.34929479376207,0.113007139158317,19630,19630,0
"ENSG00000177189","ENSG00000177189",0.0882352941176471,0.264367300562134,0.430142187652455,1.28120216905577,7.72084611465248,0.368210488737102,0.0324891607709208,19631,19631,0
"ENSG00000150594","ENSG00000150594",0.352941176470588,0.264352350197345,0.63810514445769,1.28492253365465,7.75897388779652,0.370216510317307,0.130664650700226,19632,19632,0
"ENSG00000157890","ENSG00000157890",0.735294117647059,0.264337399832556,0.452478113720284,0.811150350801266,5.82413313485695,0.26841847742424,0.197366527517823,19633,19633,0
"ENSG00000187815","ENSG00000187815",0.264705882352941,0.264322449467767,0.730237360350867,2.0630932044119,6.76731945398485,0.318042464200929,0.0841877111120106,19634,19634,0
"ENSG00000117266","ENSG00000117266",0.117647058823529,0.2642775983734,0.571607318116355,1.82842212928963,5.28870992000339,0.240248184879716,0.0282644923387901,19635,19635,0
"ENSG00000065833","ENSG00000065833",0.117647058823529,0.264262648008611,0.613342201549933,1.79843882783754,7.78346206521986,0.371504910040666,0.0437064600047843,19636,19636,0
"ENSG00000291177","ENSG00000291177",0.529411764705882,0.264202846549456,0.294978020379282,0.732614656823167,6.06645340173775,0.281167705732105,0.148853491269938,19637,19637,0
"ENSG00000272970","ENSG00000272970",0.735294117647059,0.264172945819878,0.333334549094727,0.69762050137754,5.61790679533967,0.257568263699052,0.18938842919048,19638,19638,0
"ENSG00000159461","ENSG00000159461",0.0588235294117647,0.264098193995933,0.540986295901975,1.98092572074058,6.72096336017706,0.315603524895423,0.0185649132291425,19639,19640,-1
"ENSG00000143786","ENSG00000143786",0.176470588235294,0.264053342901567,0.668194522961495,2.04804904152654,6.28904288416166,0.29287883566309,0.0516845004111335,19640.5,19640,0.5
"ENSG00000248874","ENSG00000248874",0.352941176470588,0.264053342901567,0.456953330819226,0.964740826620579,7.18225591308651,0.339873571101065,0.11995537803567,19640.5,19640,0.5
"ENSG00000234912","ENSG00000234912",0.294117647058824,0.264038392536778,0.39848560466115,0.992089537601009,6.15923359020272,0.286049162080816,0.0841321064943577,19642,19642,0
"ENSG00000277987","ENSG00000277987",0.794117647058823,0.264023442171989,0.285714564343656,0.671149978545168,5.06540361398144,0.228499340613791,0.181455358722716,19643,19643,0
"ENSG00000005379","ENSG00000005379",0.5,0.263888888888889,0.393106300194303,0.7866535061026,7.23143192981767,0.342460875384967,0.171230437692483,19644,19644,0
"ENSG00000197603","ENSG00000197603",0.147058823529412,0.2638739385241,0.677213956367177,2.22490654174694,6.77917691665791,0.318666322455613,0.0468626944787666,19645,19645.5,-0.5
"ENSG00000269386","ENSG00000269386",0.705882352941177,0.263858988159311,0.186900969650554,0.519051493801998,7.55057406428528,0.359251942790767,0.253589606675836,19646,19645.5,0.5
"ENSG00000286264","ENSG00000286264",0.735294117647059,0.263814137064944,0.482817411837633,1.01025079149368,3.68443939263716,0.155842487063971,0.114590064017626,19647,19647,0
"ENSG00000203288","ENSG00000203288",0.764705882352941,0.263799186700156,0.500000031422593,0.84831038113872,6.04820011016226,0.280207342883955,0.214276203381848,19648,19648.5,-0.5
"ENSG00000288075","ENSG00000288075",0.323529411764706,0.263784236335367,0.590555356189871,1.54783040945329,3.96287823688129,0.17049202686822,0.0551591851632476,19649,19648.5,0.5
"ENSG00000106100","ENSG00000106100",0.294117647058824,0.263769285970578,0.527054983288211,1.15925895000281,6.79930046412195,0.319725085324628,0.0940367898013613,19650,19650,0
"ENSG00000215218","ENSG00000215218",0.647058823529412,0.263724434876211,0.676516548844122,1.86224364162142,2.76661029147572,0.107552622955881,0.0695928736773346,19651,19651,0
"ENSG00000138678","ENSG00000138678",0.147058823529412,0.2636048319579,0.429625511133527,1.15251183813428,7.75766424890145,0.370147606112598,0.0544334714871468,19652,19652,0
"ENSG00000254653","ENSG00000254653",0.794117647058823,0.263530080133955,0.732771102170943,1.39027396569913,5.17608863010937,0.234322826032652,0.186079891261223,19653,19653,0
"ENSG00000128394","ENSG00000128394",0.5,0.263515129769166,0.462187944590769,0.879566052543872,6.98802642844731,0.329654549491114,0.164827274745557,19654.5,19654,0.5
"ENSG00000187097","ENSG00000187097",0.441176470588235,0.263515129769166,0.579435178328256,1.13569104907178,6.61058902720729,0.309796385490727,0.136674875951791,19654.5,19655,-0.5
"ENSG00000171056","ENSG00000171056",0.205882352941176,0.2634702786748,0.709955411687261,2.13247140410335,7.02733858629897,0.331722885260866,0.068295888141943,19656,19656,0
"ENSG00000196476","ENSG00000196476",0.117647058823529,0.263455328310011,0.353203515674112,1.13678239532015,6.48188441443255,0.303024832645963,0.0356499803112898,19657,19657,0
"ENSG00000257222","ENSG00000257222",0.735294117647059,0.263425427580433,0.77710902779965,2.27906034868582,3.39614324283323,0.14067432353625,0.103437002600184,19658,19658,0
"ENSG00000101463","ENSG00000101463",0.235294117647059,0.263380576486066,0.556341854469274,1.24888526405219,7.92377466419334,0.378887195401316,0.0891499283297215,19659,19659,0
"ENSG00000152217","ENSG00000152217",0.117647058823529,0.263350675756488,0.615388514202573,1.87672139206542,7.27938172067472,0.344983664084484,0.0405863134217041,19660.5,19660,0.5
"ENSG00000284526","ENSG00000284526",0.735294117647059,0.263350675756488,0.671610345931918,1.18343172879411,5.92939696733821,0.273956737389613,0.201438777492362,19660.5,19661,-0.5
"ENSG00000144852","ENSG00000144852",0.617647058823529,0.263305824662122,0.809868876322925,2.37338778828014,4.50177433282695,0.198845038565786,0.122816053231809,19662,19662,0
"ENSG00000165282","ENSG00000165282",0.0882352941176471,0.263275923932544,0.640649313899301,2.34274959250679,7.21882602480819,0.341797639234471,0.030158615226571,19663,19663.5,-0.5
"ENSG00000226031","ENSG00000226031",0.411764705882353,0.263246023202966,0.562389301132084,1.06062179971168,7.81123315150337,0.372966033882858,0.153574249245883,19664,19663.5,0.5
"ENSG00000260362","ENSG00000260362",0.382352941176471,0.263126420284655,0.380764669543531,0.894518301933323,6.31632105404257,0.294314025629283,0.112531833328843,19665,19665.5,-0.5
"ENSG00000136237","ENSG00000136237",0.294117647058824,0.263036718095922,0.702457962336673,1.76888134521104,6.7849769140228,0.318971478485448,0.0938151407310142,19666.5,19665.5,1
"ENSG00000158828","ENSG00000158828",0.294117647058824,0.263036718095922,0.718756790719473,2.26372523025986,5.04825692352238,0.227597199516801,0.066940352799059,19666.5,19667,-0.5
"ENSG00000105514","ENSG00000105514",0.117647058823529,0.263021767731133,0.509581386096696,1.46626098310769,6.30836590535448,0.29389548033733,0.0345759388632154,19668,19668,0
"ENSG00000001561","ENSG00000001561",0.411764705882353,0.262902164812821,0.473469197100679,0.939700219023182,7.32560395879002,0.347415560822706,0.143053466221114,19669.5,19669,0.5
"ENSG00000233593","ENSG00000233593",0.735294117647059,0.262902164812821,0.33332806910981,0.647564145012012,6.81224620815042,0.320406201470458,0.235592795198866,19669.5,19670,-0.5
"ENSG00000138795","ENSG00000138795",0.441176470588235,0.262842363353666,0.364096933057504,0.781885203333835,7.4915523881395,0.356146627523573,0.157123512142753,19671,19671,0
"ENSG00000128610","ENSG00000128610",0.5,0.262827412988877,0.342433060846923,0.6960320021383,8.28430544847558,0.397855849323644,0.198927924661822,19672,19672,0
"ENSG00000261136","ENSG00000261136",0.735294117647059,0.262767611529721,0.555555555996967,0.902184258391782,7.08459486563974,0.33473531747205,0.246128909905919,19673,19673,0
"ENSG00000100505","ENSG00000100505",0.411764705882353,0.262692859705777,0.551967390843757,1.06857955757201,7.28461585232288,0.345259048146391,0.14216549041322,19674,19674,0
"ENSG00000260086","ENSG00000260086",0.235294117647059,0.26264800861141,0.502986441030285,1.23743098078442,6.09474346793539,0.282656134733282,0.0665073258195958,19675,19675,0
"ENSG00000185345","ENSG00000185345",0.794117647058823,0.262633058246621,0.571707857620389,1.01976853437378,5.08866227955868,0.229723051867487,0.182427129424181,19676,19676,0
"ENSG00000250068","ENSG00000250068",0.441176470588235,0.262618107881832,0.632030642332946,1.31766817285533,5.85056129477351,0.269808945703555,0.119033358398627,19677,19677,0
"ENSG00000224051","ENSG00000224051",0.352941176470588,0.262603157517043,0.356387092336395,0.874982708075267,6.62493932766089,0.31055139974985,0.1096063763823,19678,19678,0
"ENSG00000204128","ENSG00000204128",0.705882352941177,0.262573256787466,0.400096887458836,0.818964462130452,5.04827905063719,0.227598363693624,0.160657668489617,19679,19679,0
"ENSG00000204685","ENSG00000204685",0.705882352941177,0.262573256787466,0.482350445843789,0.884698113213132,5.49177878783148,0.250932274128567,0.177128664090753,19680,19680.5,-0.5
"ENSG00000156381","ENSG00000156381",0.323529411764706,0.262543356057888,0.717304018654171,1.95833619841513,5.84792971746259,0.269670490177822,0.0872463350575307,19681,19680.5,0.5
"ENSG00000186479","ENSG00000186479",0.617647058823529,0.262528405693099,0.615370892624687,1.04869176847206,7.23563643029014,0.342682087325405,0.211656583348044,19682,19682,0
"ENSG00000126217","ENSG00000126217",0.294117647058824,0.262483554598732,0.714406104978643,1.98073743850717,6.14589582372432,0.285347420405888,0.0839257118840846,19683,19683,0
"ENSG00000181035","ENSG00000181035",0.205882352941176,0.262453653869154,0.678969362752922,2.01194867700883,6.38455969540768,0.297904274308772,0.0613332329459237,19684,19684.5,-0.5
"ENSG00000234617","ENSG00000234617",0.764705882352941,0.26237890204521,0.812825627462257,2.08386426845585,4.50062148363232,0.19878438355836,0.152011587426981,19685,19684.5,0.5
"ENSG00000290092","ENSG00000290092",0.147058823529412,0.262349001315632,0.422491500362696,1.12181756770395,8.44725152303307,0.40642895273404,0.0597689636373588,19686,19686,0
"ENSG00000135378","ENSG00000135378",0.235294117647059,0.262319100586054,0.735185126654552,2.35659714778784,6.59939339482254,0.309207348200691,0.0727546701648686,19687,19687.5,-0.5
"ENSG00000170482","ENSG00000170482",0.764705882352941,0.262259299126899,0.500003941412535,0.862730848743282,5.92385787627187,0.273665308457432,0.20927347117333,19688,19687.5,0.5
"ENSG00000145391","ENSG00000145391",0.205882352941176,0.262229398397321,0.508176639677425,1.2275389620302,7.29613969892537,0.345865353814551,0.0712075728441722,19689,19689.5,-0.5
"ENSG00000166321","ENSG00000166321",0.411764705882353,0.262214448032532,0.449124417027928,0.889995167171505,7.83480878595304,0.374206421861836,0.154084997237227,19690,19689.5,0.5
"ENSG00000173261","ENSG00000173261",0.735294117647059,0.262214448032532,0.706033044637,1.94390279592007,2.84113862722986,0.11147379215962,0.0819660236467794,19691,19691.5,-0.5
"ENSG00000249487","ENSG00000249487",0.764705882352941,0.262199497667743,0.500130456912359,0.846343226441287,6.27951392418511,0.292377487229295,0.223582784351814,19692,19691.5,0.5
"ENSG00000291159","ENSG00000291159",0.588235294117647,0.262184547302954,0.314581510491938,0.740255639622413,5.89346724806073,0.272066362308722,0.16003903665219,19693,19693,0
"ENSG00000245498","ENSG00000245498",0.411764705882353,0.262169596938165,0.731254617548155,2.59988294479083,3.53480704169856,0.147969860358351,0.060928766029909,19694,19694,0
"ENSG00000135124","ENSG00000135124",0.147058823529412,0.26210979547901,0.300049856657681,0.968121304400111,8.72418489603308,0.420999284980253,0.0619116595559196,19695,19695,0
"ENSG00000121716","ENSG00000121716",0.205882352941176,0.262064944384643,0.721380564263406,2.44681013543066,6.30107352857587,0.293511805551667,0.0604289011429902,19696,19696,0
"ENSG00000281566","ENSG00000281566",0.441176470588235,0.262049994019854,0.737789638021539,1.4945026494652,7.94564262256079,0.38003773719232,0.167663707584847,19697,19697,0
"ENSG00000083097","ENSG00000083097",0.205882352941176,0.26197524219591,0.348602030615057,0.960248505170095,8.05557345412988,0.385821542599059,0.0794338470056887,19698,19698,0
"ENSG00000125850","ENSG00000125850",0.176470588235294,0.26197524219591,0.683560395066595,2.0179719292767,7.61334512762952,0.362554525063413,0.0639802103053081,19699,19699,0
"ENSG00000272079","ENSG00000272079",0.5,0.261900490371965,0.743911345640535,1.81980473871039,5.27717551996338,0.239641323962149,0.119820661981074,19700,19700.5,-0.5
"ENSG00000227355","ENSG00000227355",0.764705882352941,0.261870589642387,0.358994176032313,0.655036389571873,7.29351638800696,0.345727333209622,0.264379725395594,19701,19700.5,0.5
"ENSG00000196220","ENSG00000196220",0.382352941176471,0.261795837818443,0.764990264294627,1.87924984501919,7.3081062225873,0.346494950109493,0.132483363277159,19702,19702,0
"ENSG00000272455","ENSG00000272455",0.264705882352941,0.261765937088865,0.657084870061188,1.92965939433911,4.78783184521316,0.213895420366437,0.0566193759793509,19703,19703,0
"ENSG00000224420","ENSG00000224420",0.294117647058824,0.261750986724076,0.572493971168155,1.33700846618677,6.02693225710075,0.279088374512925,0.0820848160332132,19704,19704,0
