Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49
SRR2977641	(1, 32.84038624346802)	(2, 32.97903926831488)	(3, 33.00318000024041)	(4, 36.35778110923931)	(5, 36.30846517506487)	(6, 36.303993117269165)	(7, 36.258873107377816)	(8, 36.241446815964224)	(9, 38.079002004028666)	(10, 38.07965318455095)	(11, 38.058296455427964)	(12, 38.04340894377214)	(13, 38.03541618369061)	(14, 39.54087583093348)	(15, 39.54317488284074)	(16, 39.529993972458776)	(17, 39.49654129037465)	(18, 39.49445586414506)	(19, 39.53848954281701)	(20, 39.46346056425342)	(21, 39.44036804063696)	(22, 39.341590893089275)	(23, 39.389628164244485)	(24, 39.40263460220804)	(25, 39.376510448596754)	(26, 39.307013756875435)	(27, 39.26204005653181)	(28, 39.216462228266934)	(29, 39.17829089154375)	(30, 39.11671517892868)	(31, 39.04299783455)	(32, 38.99429495798752)	(33, 38.950298028427326)	(34, 38.88271022981933)	(35, 38.83690366409251)	(36, 38.77521220894789)	(37, 38.7196966652757)	(38, 38.66604914420935)	(39, 38.56750039067397)	(40, 38.471697860480454)	(41, 38.391148272362436)	(42, 38.283398846352654)	(43, 38.18170890238646)	(44, 38.12134384976139)	(45, 38.03595093478406)	(46, 37.933759554339744)	(47, 37.83606324281718)	(48, 37.733098413777824)	(49, 37.623135111372136)	(50, 37.47925478296558)
SRR2977642	(1, 32.83747410105303)	(2, 32.97777464150639)	(3, 33.00575291663356)	(4, 36.358474337064045)	(5, 36.308969248595496)	(6, 36.299955466264066)	(7, 36.25489129854681)	(8, 36.23641009462974)	(9, 38.071319503167175)	(10, 38.06786769388779)	(11, 38.05032905153223)	(12, 38.03797701798309)	(13, 38.03586566822545)	(14, 39.538118743188)	(15, 39.539537477718305)	(16, 39.525689027622775)	(17, 39.487042817615674)	(18, 39.48792726591325)	(19, 39.5318813516908)	(20, 39.47938906355812)	(21, 39.44356875925809)	(22, 39.33961895488632)	(23, 39.38716924361436)	(24, 39.39971844716615)	(25, 39.3750917655877)	(26, 39.30610035093296)	(27, 39.25919256956691)	(28, 39.204958365997335)	(29, 39.173010895644)	(30, 39.11626121793542)	(31, 39.04477626986377)	(32, 38.99897975642241)	(33, 38.957366211999556)	(34, 38.89203771195034)	(35, 38.84720481130386)	(36, 38.789855914684985)	(37, 38.7344490684681)	(38, 38.68298562230411)	(39, 38.58976097658747)	(40, 38.49278594987316)	(41, 38.41687787082489)	(42, 38.311253159167485)	(43, 38.227884938109376)	(44, 38.15920899545886)	(45, 38.06366367363591)	(46, 37.96604050613095)	(47, 37.86331730672299)	(48, 37.75791229878283)	(49, 37.64686407781959)	(50, 37.50452660816598)
SRR2977643	(1, 32.83018227683574)	(2, 32.97016949809836)	(3, 32.99677841963359)	(4, 36.35413678002714)	(5, 36.305312370699724)	(6, 36.29664153139688)	(7, 36.247659186132665)	(8, 36.23059022066934)	(9, 38.06250197419921)	(10, 38.06108180174568)	(11, 38.04258734717352)	(12, 38.02973104917312)	(13, 38.02575137631005)	(14, 39.524933080510735)	(15, 39.521935425155725)	(16, 39.512725727201165)	(17, 39.469665823194944)	(18, 39.46121828341463)	(19, 39.50585911051106)	(20, 39.458193732038694)	(21, 39.421051890868455)	(22, 39.32388407314592)	(23, 39.36943780123153)	(24, 39.384866734907504)	(25, 39.35671817254673)	(26, 39.28748374901759)	(27, 39.23699772853721)	(28, 39.182688720152846)	(29, 39.14679973316645)	(30, 39.084612067118705)	(31, 39.01638061497439)	(32, 38.967022976394986)	(33, 38.922351813088916)	(34, 38.84918619208325)	(35, 38.80257007117125)	(36, 38.739422279725495)	(37, 38.682553458187165)	(38, 38.632203168789104)	(39, 38.52639359699565)	(40, 38.42597605190807)	(41, 38.343657026945124)	(42, 38.23546809553341)	(43, 38.150237732677944)	(44, 38.07675029765451)	(45, 37.99416919285979)	(46, 37.890567283992894)	(47, 37.78661947978717)	(48, 37.669951421407795)	(49, 37.56311479690846)	(50, 37.419712406477686)
SRR2977644	(1, 32.85798780954544)	(2, 32.99699189360699)	(3, 33.019608865919814)	(4, 36.367637454350614)	(5, 36.32001177809768)	(6, 36.31478293237594)	(7, 36.27026876038609)	(8, 36.25150960890296)	(9, 38.09340438876118)	(10, 38.08925705389529)	(11, 38.07008616283405)	(12, 38.05848831696663)	(13, 38.05383479551296)	(14, 39.563951428310396)	(15, 39.5655727686431)	(16, 39.554025541434456)	(17, 39.52236140981607)	(18, 39.520756427952364)	(19, 39.56320480309342)	(20, 39.501682144453305)	(21, 39.462734173026924)	(22, 39.35861683897588)	(23, 39.40833609060987)	(24, 39.42637269160397)	(25, 39.39691417544674)	(26, 39.3274030282304)	(27, 39.28041471496757)	(28, 39.22944481208132)	(29, 39.1903560960915)	(30, 39.13024273498787)	(31, 39.060855973865955)	(32, 39.009553345893345)	(33, 38.9603850351491)	(34, 38.888742348557614)	(35, 38.84287536204687)	(36, 38.7765158436402)	(37, 38.721147673146675)	(38, 38.66384858601098)	(39, 38.5605639906269)	(40, 38.4631980745156)	(41, 38.385699056023746)	(42, 38.27948104763339)	(43, 38.17855670154004)	(44, 38.11535405899913)	(45, 38.02233332263346)	(46, 37.921050016173275)	(47, 37.81655211623032)	(48, 37.712435399479986)	(49, 37.59801408186395)	(50, 37.45249284548469)
SRR2977645	(1, 32.8538426293285)	(2, 32.99026932727265)	(3, 33.019736055838926)	(4, 36.36968543977732)	(5, 36.31973864808152)	(6, 36.314154553543446)	(7, 36.26873947322264)	(8, 36.24949089365375)	(9, 38.08474748022237)	(10, 38.08228585972062)	(11, 38.06420951245303)	(12, 38.05120790088611)	(13, 38.048194503031745)	(14, 39.558713116511875)	(15, 39.56169318553286)	(16, 39.54632926665457)	(17, 39.51373636084825)	(18, 39.51686893453106)	(19, 39.55914066821281)	(20, 39.501144794928365)	(21, 39.46656427869503)	(22, 39.364894504142704)	(23, 39.41223053722376)	(24, 39.42692888939911)	(25, 39.39792539795132)	(26, 39.33198177619789)	(27, 39.29008406609074)	(28, 39.23541905621497)	(29, 39.20037395624362)	(30, 39.145695143517656)	(31, 39.07441385860024)	(32, 39.03041542202551)	(33, 38.981883254146496)	(34, 38.92064539434238)	(35, 38.87010070357504)	(36, 38.80831645289643)	(37, 38.75427223462422)	(38, 38.70594205967477)	(39, 38.60919182292223)	(40, 38.517400512590726)	(41, 38.44284391232026)	(42, 38.33668316163373)	(43, 38.25093648971974)	(44, 38.16240702854598)	(45, 38.09596616753092)	(46, 37.99582278621641)	(47, 37.896456404370994)	(48, 37.79246674102251)	(49, 37.68674801819687)	(50, 37.54071386321241)
SRR2977646	(1, 32.83975308901261)	(2, 32.981960092236434)	(3, 33.00619748307938)	(4, 36.35987344360278)	(5, 36.30931111142683)	(6, 36.30306235842862)	(7, 36.256243965746755)	(8, 36.23526530329863)	(9, 38.07605182091603)	(10, 38.06762687606207)	(11, 38.050541021185595)	(12, 38.03661289914095)	(13, 38.03147880359482)	(14, 39.53242760594805)	(15, 39.53334181654882)	(16, 39.52220234569144)	(17, 39.483444757897885)	(18, 39.48749199293587)	(19, 39.53484995518515)	(20, 39.47978050297643)	(21, 39.436420976685774)	(22, 39.331473923686886)	(23, 39.37508084277863)	(24, 39.38336649405794)	(25, 39.352112845709044)	(26, 39.2714834858356)	(27, 39.22668222471914)	(28, 39.17506082897899)	(29, 39.13047298662102)	(30, 39.06227256694894)	(31, 38.98221798610523)	(32, 38.92382432825596)	(33, 38.8743247659034)	(34, 38.78856748758249)	(35, 38.73732536569968)	(36, 38.66520804777121)	(37, 38.60871137691853)	(38, 38.55069205124768)	(39, 38.432678272611426)	(40, 38.31618498680881)	(41, 38.22743366877038)	(42, 38.09762224941518)	(43, 38.00529470011113)	(44, 37.93248987110248)	(45, 37.8346739696445)	(46, 37.72530040775028)	(47, 37.60908231169269)	(48, 37.494484159757064)	(49, 37.375216738949014)	(50, 37.22371783507517)
SRR2977647	(1, 32.81819560712708)	(2, 32.95878541269262)	(3, 32.98740128656204)	(4, 36.34834648989928)	(5, 36.29711603319053)	(6, 36.29089290760434)	(7, 36.24260744180468)	(8, 36.22468469902028)	(9, 38.052102117579366)	(10, 38.050331360469)	(11, 38.0279546814734)	(12, 38.0212851432381)	(13, 38.01680886679775)	(14, 39.51397890847208)	(15, 39.5151092456802)	(16, 39.50075427668413)	(17, 39.4516159628384)	(18, 39.44828452515843)	(19, 39.50069274307051)	(20, 39.45901920123099)	(21, 39.41813266255162)	(22, 39.31406482037084)	(23, 39.36176669667574)	(24, 39.37550515373409)	(25, 39.34897828725694)	(26, 39.2826650404025)	(27, 39.23644193049367)	(28, 39.18687052974954)	(29, 39.145835056209194)	(30, 39.086284627845096)	(31, 39.014768851136076)	(32, 38.96505909774477)	(33, 38.924513149576455)	(34, 38.854853963489795)	(35, 38.80713915336803)	(36, 38.74871827834436)	(37, 38.69295040351549)	(38, 38.64376740921146)	(39, 38.54520427787953)	(40, 38.438439930847196)	(41, 38.363581350376705)	(42, 38.26273559633322)	(43, 38.177814506333846)	(44, 38.1062266137974)	(45, 38.01523486047743)	(46, 37.912331845683106)	(47, 37.80530529490866)	(48, 37.7067402039075)	(49, 37.59503357109347)	(50, 37.44277432723576)
SRR2977648	(1, 32.85060432747132)	(2, 32.988981100658705)	(3, 33.0181327556336)	(4, 36.36845771173448)	(5, 36.31815122404529)	(6, 36.31255793364857)	(7, 36.26630247740551)	(8, 36.24626249182846)	(9, 38.07986591346816)	(10, 38.076434306687034)	(11, 38.059387376400885)	(12, 38.04817323956461)	(13, 38.043693037408794)	(14, 39.55084470997265)	(15, 39.55500156834925)	(16, 39.541406472152275)	(17, 39.506636315932965)	(18, 39.503701597371034)	(19, 39.54680100726131)	(20, 39.49372103317572)	(21, 39.455824731841595)	(22, 39.349286034656124)	(23, 39.398076353690605)	(24, 39.41268721253038)	(25, 39.38438627709067)	(26, 39.314108107632734)	(27, 39.26575077025003)	(28, 39.21254972546559)	(29, 39.17733896571031)	(30, 39.12229342495229)	(31, 39.05134511598456)	(32, 39.00209601815181)	(33, 38.95586489330828)	(34, 38.88748105522055)	(35, 38.84155627149151)	(36, 38.77655098014499)	(37, 38.723727218627886)	(38, 38.66849904579873)	(39, 38.569183256479334)	(40, 38.477559414053)	(41, 38.39831028690531)	(42, 38.29409157400703)	(43, 38.205641660046375)	(44, 38.13568273027617)	(45, 38.04903539192608)	(46, 37.9464375020154)	(47, 37.84424093362218)	(48, 37.740530834918786)	(49, 37.625850206523744)	(50, 37.48128504967416)
SRR2977649	(1, 32.87108840942552)	(2, 33.006245882848624)	(3, 33.03234969093469)	(4, 36.379842173621675)	(5, 36.33343125334556)	(6, 36.32535665095831)	(7, 36.281092268191514)	(8, 36.264672411659106)	(9, 38.10159887130303)	(10, 38.099887592468725)	(11, 38.0848178292083)	(12, 38.0711298143962)	(13, 38.068042801597066)	(14, 39.58721903261148)	(15, 39.589111695606356)	(16, 39.57578170083896)	(17, 39.54404580377399)	(18, 39.54062387920891)	(19, 39.587837258205894)	(20, 39.537199105677956)	(21, 39.503178654534715)	(22, 39.401906781203536)	(23, 39.45415776496728)	(24, 39.46836524122352)	(25, 39.442857183556654)	(26, 39.37760320299736)	(27, 39.33330431608833)	(28, 39.28095456817433)	(29, 39.24827376409486)	(30, 39.19777679365352)	(31, 39.13375324979955)	(32, 39.09151448176836)	(33, 39.04358379647494)	(34, 38.986171119653086)	(35, 38.94345309225173)	(36, 38.88527752567947)	(37, 38.840690576665516)	(38, 38.78929649852598)	(39, 38.69965125492198)	(40, 38.616991675638275)	(41, 38.54753705317531)	(42, 38.44872098842655)	(43, 38.36318205430066)	(44, 38.30211352116038)	(45, 38.22194330494602)	(46, 38.13398971396699)	(47, 38.038518018601216)	(48, 37.94183329687712)	(49, 37.83948736341187)	(50, 37.703129525700994)
SRR2977650	(1, 32.84398561954238)	(2, 32.98167740672758)	(3, 33.007174455115475)	(4, 36.361004790695965)	(5, 36.31147700356485)	(6, 36.304251042512355)	(7, 36.257293723550895)	(8, 36.24121904251751)	(9, 38.07479466836293)	(10, 38.07454261118361)	(11, 38.05531254768323)	(12, 38.043254042089366)	(13, 38.042478233912924)	(14, 39.54605628697563)	(15, 39.54928667496341)	(16, 39.536143647483065)	(17, 39.50445461972845)	(18, 39.50336655680879)	(19, 39.54677543862134)	(20, 39.513422125276605)	(21, 39.47367789088339)	(22, 39.36759561916253)	(23, 39.41375363036378)	(24, 39.430006972616226)	(25, 39.4044432884223)	(26, 39.34102113095449)	(27, 39.29735439754471)	(28, 39.2540981020706)	(29, 39.2221637772909)	(30, 39.17484108808867)	(31, 39.10235839247395)	(32, 39.06590506554453)	(33, 39.0227688432861)	(34, 38.96287838353767)	(35, 38.92279420996009)	(36, 38.878444057148414)	(37, 38.82299469681996)	(38, 38.77317751070519)	(39, 38.67680990253145)	(40, 38.59033497529968)	(41, 38.52076236512688)	(42, 38.42236542303436)	(43, 38.34328610453516)	(44, 38.28145419287299)	(45, 38.204320833057025)	(46, 38.10802211407406)	(47, 37.99093077022622)	(48, 37.89914043029347)	(49, 37.79049606011773)	(50, 37.65693569290615)
SRR2977651	(1, 32.852160523516844)	(2, 32.99023215641648)	(3, 33.015451851882176)	(4, 36.3689219179699)	(5, 36.31734013108388)	(6, 36.30475774315227)	(7, 36.26198662963516)	(8, 36.246721367955196)	(9, 38.076733941474124)	(10, 38.07420491083581)	(11, 38.063071240616765)	(12, 38.051954285059345)	(13, 38.04817506595469)	(14, 39.55950351314898)	(15, 39.56332332500329)	(16, 39.550496016111566)	(17, 39.50521940892863)	(18, 39.49934710485005)	(19, 39.54269129247997)	(20, 39.473045731996436)	(21, 39.445932504149674)	(22, 39.35842818051016)	(23, 39.41972289137721)	(24, 39.440774154903295)	(25, 39.41221220934397)	(26, 39.345140365634926)	(27, 39.30000975590454)	(28, 39.246042206908406)	(29, 39.22038110792964)	(30, 39.16451729762809)	(31, 39.09924824956559)	(32, 39.05670261342262)	(33, 39.0087673516949)	(34, 38.94492416660356)	(35, 38.89874837884838)	(36, 38.837801946951075)	(37, 38.79376017803502)	(38, 38.74886084464302)	(39, 38.64846235346529)	(40, 38.55310827894246)	(41, 38.475220002469676)	(42, 38.377758516120096)	(43, 38.29827279555786)	(44, 38.245720193835496)	(45, 38.17203070858567)	(46, 38.071845073506985)	(47, 37.97454391146278)	(48, 37.87473145678851)	(49, 37.77567320858056)	(50, 37.64213875352287)
SRR2977652	(1, 32.8493388721965)	(2, 32.987127594784496)	(3, 33.01660194794777)	(4, 36.36940572484186)	(5, 36.32063101919132)	(6, 36.31485571074549)	(7, 36.26546387978985)	(8, 36.248250413935004)	(9, 38.0832084908467)	(10, 38.07862195078262)	(11, 38.06185863438051)	(12, 38.051566878345945)	(13, 38.04591025982502)	(14, 39.557215864575106)	(15, 39.557509318405195)	(16, 39.545210113876905)	(17, 39.50955858874253)	(18, 39.50327705686369)	(19, 39.55156173823109)	(20, 39.50560194639016)	(21, 39.469368186427296)	(22, 39.370382346664925)	(23, 39.41531785379956)	(24, 39.42938930762653)	(25, 39.40269186257513)	(26, 39.338123608859064)	(27, 39.291806501154966)	(28, 39.241728075463115)	(29, 39.20923912281604)	(30, 39.1560059126897)	(31, 39.08985014228772)	(32, 39.04590621003755)	(33, 39.00689928022816)	(34, 38.95025272231386)	(35, 38.904443707175446)	(36, 38.84679716327964)	(37, 38.79418824346699)	(38, 38.746677071505225)	(39, 38.6512597175429)	(40, 38.56586340689928)	(41, 38.490381599011855)	(42, 38.391179562903325)	(43, 38.31263050829506)	(44, 38.24865788485831)	(45, 38.16155131781642)	(46, 38.07107408151599)	(47, 37.979291256041584)	(48, 37.880041245527714)	(49, 37.7692783122978)	(50, 37.63209892696208)
SRR2977653	(1, 32.874899591380576)	(2, 33.00953409687837)	(3, 33.037772528771924)	(4, 36.38722374711069)	(5, 36.33698593816041)	(6, 36.32819559563426)	(7, 36.284881794019604)	(8, 36.263557390965325)	(9, 38.100558653245116)	(10, 38.10076000504627)	(11, 38.08610693954528)	(12, 38.071029787949826)	(13, 38.06726397470594)	(14, 39.585112297285065)	(15, 39.5858617536352)	(16, 39.57518868267455)	(17, 39.539889039120695)	(18, 39.544606729640485)	(19, 39.591909791542086)	(20, 39.54014598540146)	(21, 39.50886767587278)	(22, 39.40633720047583)	(23, 39.451272864120675)	(24, 39.46879332182005)	(25, 39.446044844788055)	(26, 39.38320526408447)	(27, 39.340043634539)	(28, 39.297090127917194)	(29, 39.26485103174088)	(30, 39.20877081318331)	(31, 39.14008597187347)	(32, 39.09660324857076)	(33, 39.05499220608161)	(34, 38.994096650290054)	(35, 38.95105333720119)	(36, 38.89501160712949)	(37, 38.8474530244466)	(38, 38.79642121228752)	(39, 38.70217253247822)	(40, 38.60748444245508)	(41, 38.53069242924355)	(42, 38.43660625637465)	(43, 38.3518606688301)	(44, 38.291721340511195)	(45, 38.2185529469707)	(46, 38.12627680206298)	(47, 38.02931575312345)	(48, 37.92021871438479)	(49, 37.82256950557263)	(50, 37.69033090832114)
SRR2977654	(1, 32.8678387428113)	(2, 33.00590001680299)	(3, 33.034856036337814)	(4, 36.38378430384138)	(5, 36.333138201863505)	(6, 36.321886636746505)	(7, 36.27865451431235)	(8, 36.26181426194232)	(9, 38.09926195586777)	(10, 38.09593523532313)	(11, 38.07954080415847)	(12, 38.06993701589779)	(13, 38.06662655630898)	(14, 39.58094263405803)	(15, 39.58449937937352)	(16, 39.5726326080947)	(17, 39.530592278214115)	(18, 39.531747144847174)	(19, 39.58176991018532)	(20, 39.53021048452228)	(21, 39.49947693925449)	(22, 39.404756532839)	(23, 39.451823869457044)	(24, 39.47077601346407)	(25, 39.44614981218596)	(26, 39.38096777078557)	(27, 39.333366194014886)	(28, 39.28128235252668)	(29, 39.24977065276897)	(30, 39.1957331251931)	(31, 39.133369649467994)	(32, 39.094507997680104)	(33, 39.05032427056062)	(34, 38.98952726691275)	(35, 38.94287255204861)	(36, 38.880877319218826)	(37, 38.83553330514768)	(38, 38.790614786087126)	(39, 38.69381094470733)	(40, 38.60564471979663)	(41, 38.52638102942691)	(42, 38.43303230238873)	(43, 38.34210069867907)	(44, 38.27715003712918)	(45, 38.21501421478555)	(46, 38.122812901442344)	(47, 38.0302477492127)	(48, 37.93160709736518)	(49, 37.82950895978666)	(50, 37.68839977288865)
SRR2977655	(1, 32.51662736743223)	(2, 32.678967239778075)	(3, 32.795899382324244)	(4, 36.29535280007772)	(5, 36.157828168969836)	(6, 36.283329348140796)	(7, 36.29639942217617)	(8, 36.31623598467902)	(9, 38.088956478788596)	(10, 38.02452047273886)	(11, 38.07159810487126)	(12, 38.03333599012836)	(13, 38.05724559393816)	(14, 39.457318781853665)	(15, 39.45353197627346)	(16, 39.454632703905624)	(17, 39.46592660380728)	(18, 39.45063606969646)	(19, 39.46791939400251)	(20, 39.44743434080164)	(21, 39.401942834691695)	(22, 39.372524550628334)	(23, 39.309872669704724)	(24, 39.29247240763225)	(25, 39.22976293049533)	(26, 39.17397139853496)	(27, 39.063698890875344)	(28, 39.00266823669678)	(29, 38.90687041375607)	(30, 38.842493361406156)	(31, 38.7767450537555)	(32, 38.65563495558789)	(33, 38.560677222869614)	(34, 38.418461312313234)	(35, 38.34769476489206)	(36, 38.276565768572986)	(37, 38.12111960057317)	(38, 38.065482046368246)	(39, 37.94977823518609)	(40, 37.86935142591353)	(41, 37.74374261745506)	(42, 37.63459449647819)	(43, 37.54257572205192)	(44, 37.69516166597726)	(45, 37.65855490906877)	(46, 37.47897612161838)	(47, 37.35463132702645)	(48, 37.11407288810491)	(49, 36.94542186705204)	(50, 36.47688132600834)
SRR2977656	(1, 32.00543050932152)	(2, 32.18971279082829)	(3, 32.291928980317685)	(4, 35.98105357969558)	(5, 35.697756936155564)	(6, 35.85771813630547)	(7, 35.89043703370107)	(8, 35.92467769145091)	(9, 37.67630385237581)	(10, 37.51261257572847)	(11, 37.60145751384922)	(12, 37.53068851887661)	(13, 37.587133272656075)	(14, 38.85087336404988)	(15, 38.81231202385939)	(16, 38.78124254000447)	(17, 38.770170935594976)	(18, 38.73071413349626)	(19, 38.75979491507809)	(20, 38.751345239932355)	(21, 38.70470983569901)	(22, 38.680710616734956)	(23, 38.598489997176095)	(24, 38.572099170569224)	(25, 38.51427332688769)	(26, 38.431305894196925)	(27, 38.33039835982452)	(28, 38.23171278872873)	(29, 38.11732146662594)	(30, 38.0502922061221)	(31, 37.997973925576936)	(32, 37.88389144860122)	(33, 37.78633963935875)	(34, 37.66176482629824)	(35, 37.57408430359203)	(36, 37.49440016124613)	(37, 37.358838146047425)	(38, 37.27538067628895)	(39, 37.14810016156106)	(40, 37.03754284412559)	(41, 36.89026444995229)	(42, 36.76329970889615)	(43, 36.67644914185775)	(44, 36.873421367841686)	(45, 36.85204533787678)	(46, 36.665330297371035)	(47, 36.54284076629704)	(48, 36.28785751552886)	(49, 36.06117988916428)	(50, 35.393573879806546)
SRR2977657	(1, 32.97507455890375)	(2, 33.119959011690774)	(3, 33.242447506997785)	(4, 36.53911057521356)	(5, 36.464559524742704)	(6, 36.55414408181839)	(7, 36.56037071558078)	(8, 36.57540509477238)	(9, 38.42312386936387)	(10, 38.41471911359145)	(11, 38.45101421487478)	(12, 38.42407338920118)	(13, 38.43183635740398)	(14, 40.009721634640066)	(15, 40.02618211147674)	(16, 40.032580208539514)	(17, 40.04033212397655)	(18, 40.02899911243382)	(19, 40.042993804488496)	(20, 40.02131613135165)	(21, 39.98774219191179)	(22, 39.96492841079989)	(23, 39.93140260906353)	(24, 39.914684282836205)	(25, 39.87297870728306)	(26, 39.82518029460565)	(27, 39.76197447189231)	(28, 39.71393231664371)	(29, 39.62019962749271)	(30, 39.575973730484414)	(31, 39.52463261551922)	(32, 39.44994602323669)	(33, 39.37583272046232)	(34, 39.26674337673919)	(35, 39.21292047956787)	(36, 39.15982968269691)	(37, 39.0574218813058)	(38, 39.01034073495366)	(39, 38.92676786443259)	(40, 38.8493170626926)	(41, 38.73977644617805)	(42, 38.64362974572676)	(43, 38.56933959870025)	(44, 38.70536380542071)	(45, 38.674234417818106)	(46, 38.528542385975086)	(47, 38.42651328724233)	(48, 38.24462315667863)	(49, 38.11918909929703)	(50, 37.82386705151622)
SRR2977658	(1, 31.820838146346595)	(2, 31.99185768432798)	(3, 32.08692340271395)	(4, 35.80355702328689)	(5, 35.495790263144315)	(6, 35.68931120224261)	(7, 35.73271057497138)	(8, 35.77390571109046)	(9, 37.504649613485874)	(10, 37.33029166221766)	(11, 37.402814852809925)	(12, 37.342081479865556)	(13, 37.411751858491535)	(14, 38.57739938396836)	(15, 38.54402725702436)	(16, 38.52433600852574)	(17, 38.529510561892586)	(18, 38.500695577272936)	(19, 38.533545318787944)	(20, 38.52798810851516)	(21, 38.47288628039606)	(22, 38.452934477795935)	(23, 38.349649554733475)	(24, 38.331484846735435)	(25, 38.25071741783733)	(26, 38.1785569594256)	(27, 38.040869188047004)	(28, 37.950329192226086)	(29, 37.86253983029243)	(30, 37.78732169286598)	(31, 37.73603366154635)	(32, 37.5871379766799)	(33, 37.48649359062455)	(34, 37.313989660600186)	(35, 37.236045922915835)	(36, 37.1673937488473)	(37, 36.952717860268415)	(38, 36.90694029275041)	(39, 36.77554515836836)	(40, 36.69150241114722)	(41, 36.550679816304246)	(42, 36.41661425782697)	(43, 36.33567772420808)	(44, 36.48962381607537)	(45, 36.46433116528479)	(46, 36.2368745871367)	(47, 36.10187333290078)	(48, 35.79920832424374)	(49, 35.56456964892123)	(50, 34.79003937432275)
